Model,makespan (over all),avg abs start deviation,avg duration deviation,overall_sequence_similarity,seed,instance,priority_rule
TruthContinousModel,0.0,0.0,0.0,1.0,448,500,fcfs
AverageOperationModel,-7.0,5.7,0.6,0.999,448,500,fcfs
LogNormalDistributionModel,-0.0,18.6,0.4,0.996,448,500,fcfs
CausalModel,-10.0,60.3,0.3,0.997,448,500,fcfs
CausalContinousModel,-12.0,64.1,0.4,0.999,448,500,fcfs
