Model,makespan (over all),avg abs start deviation,avg duration deviation,kendall_sequ_sim,levenshtein_seq_sim,a1_0_seq_sim,a2_0_seq_sim,a3_0_seq_sim,seed,instance,priority_rule
TruthContinousModel,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4487,550,fcfs
CausalContinousModel,-1.0,11.3,0.0,0.995,25.667,1.0,1.0,0.985,4487,550,fcfs
AverageOperationModel,-1.0,6.6,-0.1,0.997,25.0,1.0,1.0,0.99,4487,550,fcfs
LogNormalDistributionModel,4.0,7.6,-0.2,0.998,20.333,1.0,1.0,0.994,4487,550,fcfs
