job_id,operation_id,machine,start_time,duration,plan_duration,end_time
p62,4,a3_0,4659.0,15,18.0,4677.0
p63,5,a4_0,4725.0,15,15.0,4740.0
p64,5,a4_0,4740.0,15,18.0,4758.0
p94,3,a3_0,4716.0,15,18.0,4734.0
p95,3,a3_0,4734.0,15,18.0,4752.0
p65,5,a4_0,4758.0,15,15.0,4773.0
p66,5,a4_0,4785.0,15,15.0,4800.0
p67,5,a4_0,4815.0,15,18.0,4833.0
p68,5,a4_0,4851.0,15,18.0,4869.0
p69,4,a3_0,4905.0,15,18.0,4923.0
p99,3,a3_0,4923.0,15,18.0,4941.0
p70,4,a3_0,4959.0,15,18.0,4977.0
p71,4,a3_0,5004.0,15,18.0,5022.0
p72,4,a3_0,5058.0,15,18.0,5076.0
p73,4,a3_0,5112.0,15,15.0,5127.0
p7,5,a4_0,5142.0,15,15.0,5157.0
p74,5,a4_0,5172.0,15,18.0,5190.0
p75,5,a4_0,5208.0,15,18.0,5226.0
p76,4,a3_0,5253.0,15,18.0,5271.0
p77,5,a4_0,5289.0,15,18.0,5307.0
p78,4,a3_0,5343.0,15,15.0,5358.0
p79,5,a4_0,5379.0,15,18.0,5397.0
p80,4,a3_0,5424.0,15,15.0,5439.0
p81,4,a3_0,5469.0,15,15.0,5484.0
p82,4,a3_0,5523.0,15,18.0,5541.0
p83,5,a4_0,5553.0,15,18.0,5571.0
p8,5,a4_0,5589.0,15,18.0,5607.0
p84,4,a3_0,5634.0,15,15.0,5649.0
p85,5,a4_0,5664.0,15,18.0,5682.0
p86,5,a4_0,5694.0,15,18.0,5712.0
p87,4,a3_0,5748.0,15,15.0,5763.0
p88,4,a3_0,5793.0,15,15.0,5808.0
p89,5,a4_0,5829.0,15,15.0,5844.0
p90,5,a4_0,5865.0,15,15.0,5880.0
p91,4,a3_0,5919.0,15,15.0,5934.0
p92,4,a3_0,5964.0,15,15.0,5979.0
p93,4,a3_0,6018.0,15,18.0,6036.0
p9,5,a4_0,6054.0,15,15.0,6069.0
p94,5,a4_0,6084.0,15,18.0,6102.0
p95,5,a4_0,6120.0,15,15.0,6135.0
p96,4,a3_0,6174.0,15,18.0,6192.0
p97,4,a3_0,6228.0,15,15.0,6243.0
p98,4,a3_0,6282.0,15,15.0,6297.0
p99,5,a4_0,6318.0,15,18.0,6336.0
