job_id,product_type,operation_id,machine,start_time,duration,plan_duration,end_time
job100,p2,1,a1_0,0.0,15,18.317437175681363,18.317437175681363
job100,p2,2,a4_0,0.0,45,53.84874131244059,53.84874131244059
job100,p2,4,a2_0,0.0,30,36.03641291100945,36.03641291100945
job10,p1,1,a1_0,18.317437175681363,30,35.85700822281327,54.17444539849463
job101,p2,1,a1_0,54.17444539849463,15,15.002660369774395,69.17710576826903
job101,p2,2,a4_0,53.84874131244059,45,54.173732634555265,108.02247394699586
job101,p2,4,a2_0,36.03641291100945,30,30.491143582491233,66.52755649350068
job10,p1,2,a2_0,66.52755649350068,45,53.820218826400406,120.34777531990109
job102,p2,1,a1_0,69.17710576826903,15,18.226549740402486,87.40365550867152
job102,p2,2,a4_0,108.02247394699586,45,44.91797013434427,152.94044408134013
job102,p2,4,a2_0,120.34777531990109,30,35.965474507291525,156.3132498271926
job10,p1,3,a1_0,87.40365550867152,15,18.154918559694238,105.55857406836576
job103,p1,1,a1_0,105.55857406836576,30,29.756341090021856,135.3149151583876
job103,p1,2,a2_0,156.3132498271926,45,44.7284334195772,201.04168324676982
job103,p1,3,a1_0,135.3149151583876,15,18.193820936619936,153.50873609500755
job104,p2,1,a1_0,153.50873609500755,15,18.0173356855198,171.52607178052736
job104,p2,2,a4_0,152.94044408134013,45,44.84862288115541,197.78906696249555
job104,p2,4,a2_0,201.04168324676982,30,36.39102315531673,237.43270640208655
job105,p2,1,a1_0,171.52607178052736,15,14.661300350849459,186.18737213137683
job105,p2,2,a4_0,197.78906696249555,45,44.774795137485754,242.5638620999813
job105,p2,4,a2_0,237.43270640208655,30,36.087737385180205,273.52044378726674
job106,p2,1,a1_0,186.18737213137683,15,14.933507305644339,201.12087943702116
job106,p2,2,a4_0,242.5638620999813,45,44.94356874008332,287.5074308400646
job106,p2,4,a2_0,273.52044378726674,30,29.908079296615004,303.42852308388177
job107,p1,1,a1_0,201.12087943702116,30,36.2568563673551,237.37773580437624
job107,p1,2,a2_0,303.42852308388177,45,53.89414918544946,357.32267226933124
job107,p1,3,a1_0,237.37773580437624,15,14.698364957016992,252.07610076139323
job108,p2,1,a1_0,252.07610076139323,15,14.607747836582156,266.6838485979754
job108,p2,2,a4_0,287.5074308400646,45,45.408210912504266,332.9156417525689
job108,p2,4,a2_0,357.32267226933124,30,29.79950602555962,387.12217829489083
job109,p1,1,a1_0,266.6838485979754,30,36.31179032674387,302.99563892471923
job109,p1,2,a2_0,387.12217829489083,45,54.04932406538238,441.1715023602732
job109,p1,3,a1_0,302.99563892471923,15,14.554969793642492,317.55060871836173
job110,p1,1,a1_0,317.55060871836173,30,30.03115537846228,347.58176409682403
job110,p1,2,a2_0,441.1715023602732,45,53.969343045398645,495.1408454056719
job110,p1,3,a1_0,347.58176409682403,15,18.05997789233158,365.6417419891556
job11,p1,1,a1_0,365.6417419891556,30,30.23730262558279,395.8790446147384
job111,p1,1,a1_0,395.8790446147384,30,36.16518737530205,432.04423199004043
job111,p1,2,a2_0,495.1408454056719,45,54.07173593808712,549.212581343759
job111,p1,3,a1_0,432.04423199004043,15,18.307821145873106,450.35205313591354
job11,p1,2,a2_0,549.212581343759,45,45.274725098431546,594.4873064421905
job112,p2,1,a1_0,450.35205313591354,15,15.144100491222542,465.4961536271361
job112,p2,2,a4_0,332.9156417525689,45,44.821025305056686,377.7366670576256
job112,p2,4,a2_0,594.4873064421905,30,30.092654568037677,624.5799610102282
job11,p1,3,a1_0,465.4961536271361,15,17.820080959575513,483.31623458671163
job113,p2,1,a1_0,483.31623458671163,15,17.97503928551446,501.2912738722261
job113,p2,2,a4_0,377.7366670576256,45,54.13156047672647,431.86822753435206
job113,p2,4,a2_0,624.5799610102282,30,36.12285884136573,660.702819851594
job114,p1,1,a1_0,501.2912738722261,30,36.029465789375614,537.3207396616017
job114,p1,2,a2_0,660.702819851594,45,53.76360110248096,714.4664209540749
job114,p1,3,a1_0,537.3207396616017,15,15.267834672096175,552.5885743336979
job115,p2,1,a1_0,552.5885743336979,15,14.638819992755408,567.2273943264534
job115,p2,2,a4_0,431.86822753435206,45,53.66400806784853,485.53223560220056
job115,p2,4,a2_0,714.4664209540749,30,29.782809190077668,744.2492301441525
job116,p1,1,a1_0,567.2273943264534,30,29.771360542184222,596.9987548686375
job116,p1,2,a2_0,744.2492301441525,45,45.39401885135376,789.6432489955063
job116,p1,3,a1_0,596.9987548686375,15,18.06110771476603,615.0598625834036
job117,p2,1,a1_0,615.0598625834036,15,14.81605627098687,629.8759188543905
job117,p2,2,a4_0,485.53223560220056,45,54.122787937666715,539.6550235398672
job117,p2,4,a2_0,789.6432489955063,30,30.012309693344093,819.6555586888503
job118,p2,1,a1_0,629.8759188543905,15,17.970943444784055,647.8468622991746
job118,p2,2,a4_0,539.6550235398672,45,45.087708567850115,584.7427321077173
job118,p2,4,a2_0,819.6555586888503,30,36.250977817240994,855.9065365060912
job119,p1,1,a1_0,647.8468622991746,30,35.79691962739159,683.6437819265662
job119,p1,2,a2_0,855.9065365060912,45,45.02495354035114,900.9314900464424
job119,p1,3,a1_0,683.6437819265662,15,15.231760695489838,698.8755426220561
job120,p2,1,a1_0,698.8755426220561,15,14.906284393689335,713.7818270157454
job120,p2,2,a4_0,584.7427321077173,45,54.21970246518115,638.9624345728985
job120,p2,4,a2_0,900.9314900464424,30,35.46801900212121,936.3995090485636
job12,p1,1,a1_0,713.7818270157454,30,29.852231414783528,743.634058430529
job121,p2,1,a1_0,743.634058430529,15,15.00072990025707,758.634788330786
