job_id,product_type,operation_id,machine,start_time,duration,plan_duration,end_time
job100,p2,1,a1_0,0.0,15,3.0983910886878263,3.0983910886878263
job100,p2,2,a4_0,0.0,45,19.11299631630593,19.11299631630593
job100,p2,4,a2_0,0.0,30,38.04456616978551,38.04456616978551
job10,p1,1,a1_0,3.0983910886878263,30,29.782405708202912,32.880796796890735
job101,p2,1,a1_0,32.880796796890735,15,32.01579670381265,64.89659350070337
job101,p2,2,a4_0,19.11299631630593,45,36.862903727930515,55.97590004423645
job101,p2,4,a2_0,38.04456616978551,30,31.419148980919513,69.46371515070503
job10,p1,2,a2_0,69.46371515070503,45,6.988325530201283,76.45204068090631
job102,p2,1,a1_0,64.89659350070337,15,20.06460169495405,84.96119519565742
job102,p2,2,a4_0,55.97590004423645,45,30.030309819186325,86.00620986342277
job102,p2,4,a2_0,76.45204068090631,30,26.787801932201457,103.23984261310777
job10,p1,3,a1_0,84.96119519565742,15,7.377959363283754,92.33915455894117
job103,p1,1,a1_0,92.33915455894117,30,39.29140609282803,131.6305606517692
job103,p1,2,a2_0,103.23984261310777,45,-9.374611418516373,93.86523119459139
job103,p1,3,a1_0,131.6305606517692,15,26.819410583525173,158.44997123529438
job104,p2,1,a1_0,158.44997123529438,15,34.16944925540443,192.61942049069881
job104,p2,2,a4_0,86.00620986342277,45,37.408903588110505,123.41511345153327
job104,p2,4,a2_0,93.86523119459139,30,25.480700196694478,119.34593139128586
job105,p2,1,a1_0,192.61942049069881,15,23.951307798439736,216.57072828913854
job105,p2,2,a4_0,123.41511345153327,45,20.173043116552808,143.58815656808608
job105,p2,4,a2_0,119.34593139128586,30,15.035680642220466,134.38161203350631
job106,p2,1,a1_0,216.57072828913854,15,27.545251347828238,244.11597963696678
job106,p2,2,a4_0,143.58815656808608,45,8.436828302411755,152.02498487049783
job106,p2,4,a2_0,134.38161203350631,30,12.655309415090555,147.03692144859687
job107,p1,1,a1_0,244.11597963696678,30,62.75673221704417,306.87271185401096
job107,p1,2,a2_0,147.03692144859687,45,36.42616269974854,183.46308414834542
job107,p1,3,a1_0,306.87271185401096,15,10.98443678654252,317.8571486405535
job108,p2,1,a1_0,317.8571486405535,15,24.88735070693969,342.74449934749316
job108,p2,2,a4_0,152.02498487049783,45,56.23378928117371,208.25877415167156
job108,p2,4,a2_0,183.46308414834542,30,45.069966666486295,228.5330508148317
job109,p1,1,a1_0,342.74449934749316,30,1.518016405462241,344.2625157529554
job109,p1,2,a2_0,228.5330508148317,45,29.456505607808335,257.98955642264
job109,p1,3,a1_0,344.2625157529554,15,30.15813366676436,374.4206494197197
job110,p1,1,a1_0,374.4206494197197,30,24.461862159409243,398.88251157912896
job110,p1,2,a2_0,257.98955642264,45,15.192373655841502,273.1819300784815
job110,p1,3,a1_0,398.88251157912896,15,23.793404916075062,422.67591649520404
job11,p1,1,a1_0,422.67591649520404,30,26.737262257342593,449.4131787525466
job111,p1,1,a1_0,449.4131787525466,30,38.37018435230935,487.783363104856
job111,p1,2,a2_0,273.1819300784815,45,34.686208412083495,307.868138490565
job111,p1,3,a1_0,487.783363104856,15,37.58431784294903,525.3676809478051
job11,p1,2,a2_0,307.868138490565,45,16.713261390315242,324.58139988088027
job112,p2,1,a1_0,525.3676809478051,15,2.3632223892514936,527.7309033370566
job112,p2,2,a4_0,208.25877415167156,45,17.108460321490384,225.36723447316194
job112,p2,4,a2_0,324.58139988088027,30,39.70684362783762,364.28824350871787
job11,p1,3,a1_0,527.7309033370566,15,7.0306044476877325,534.7615077847444
job113,p2,1,a1_0,534.7615077847444,15,22.290007294749007,557.0515150794934
job113,p2,2,a4_0,225.36723447316194,45,25.27226367186213,250.63949814502408
job113,p2,4,a2_0,364.28824350871787,30,33.369776764562715,397.6580202732806
job114,p1,1,a1_0,557.0515150794934,30,36.931407525116676,593.98292260461
job114,p1,2,a2_0,397.6580202732806,45,50.53295017760088,448.1909704508815
job114,p1,3,a1_0,593.98292260461,15,31.855962411137785,625.8388850157478
job115,p2,1,a1_0,625.8388850157478,15,34.41109855515301,660.2499835709008
job115,p2,2,a4_0,250.63949814502408,45,41.44377426536209,292.08327241038614
job115,p2,4,a2_0,448.1909704508815,30,26.19415117916419,474.38512163004566
job116,p1,1,a1_0,660.2499835709008,30,37.181550100472194,697.431533671373
job116,p1,2,a2_0,474.38512163004566,45,38.96074980713216,513.3458714371778
job116,p1,3,a1_0,697.431533671373,15,-6.447100844606794,690.9844328267662
job117,p2,1,a1_0,690.9844328267662,15,44.890437830150496,735.8748706569168
job117,p2,2,a4_0,292.08327241038614,45,47.95477993908764,340.0380523494738
job117,p2,4,a2_0,513.3458714371778,30,39.98632694091714,553.332198378095
job118,p2,1,a1_0,735.8748706569168,15,-2.855325901608257,733.0195447553085
job118,p2,2,a4_0,340.0380523494738,45,53.654950285152815,393.6930026346266
job118,p2,4,a2_0,553.332198378095,30,30.37684242557777,583.7090408036728
job119,p1,1,a1_0,733.0195447553085,30,43.3675897480415,776.38713450335
job119,p1,2,a2_0,583.7090408036728,45,17.19360400897083,600.9026448126436
job119,p1,3,a1_0,776.38713450335,15,27.865980238701,804.253114742051
job120,p2,1,a1_0,804.253114742051,15,30.806094504957308,835.0592092470083
job120,p2,2,a4_0,393.6930026346266,45,38.26767710102648,431.9606797356531
job120,p2,4,a2_0,600.9026448126436,30,26.093514846055196,626.9961596586988
job12,p1,1,a1_0,835.0592092470083,30,26.406190975856106,861.4654002228644
job121,p2,1,a1_0,861.4654002228644,15,22.024107756759815,883.4895079796242
