job_id,operation_id,machine,start_time,duration,plan_duration,end_time
p114,3,a3_0,624.0,15.0,18.0,639.0
p114,4,a2_0,663.0,36.0,36.0,699.0
p114,5,a4_0,3774.0,15.0,18.0,3789.0
p115,1,a1_0,606.0,30.0,36.0,636.0
p115,2,a2_0,699.0,54.0,45.0,753.0
p115,3,a1_0,642.0,18.0,18.0,660.0
p115,4,a3_0,753.0,15.0,15.0,768.0
p116,1,a1_0,660.0,30.0,30.0,690.0
p116,2,a2_0,753.0,54.0,45.0,807.0
p116,3,a1_0,690.0,18.0,15.0,708.0
p116,4,a3_0,822.0,18.0,18.0,840.0
p117,1,a1_0,708.0,15.0,18.0,723.0
p117,2,a4_0,414.0,45.0,54.0,459.0
p117,3,a3_0,768.0,18.0,18.0,786.0
p117,4,a2_0,807.0,36.0,30.0,843.0
p117,5,a4_0,3789.0,18.0,18.0,3807.0
p118,1,a1_0,723.0,30.0,36.0,753.0
p118,2,a2_0,843.0,54.0,45.0,897.0
p118,3,a1_0,759.0,15.0,18.0,774.0
p118,4,a3_0,897.0,18.0,18.0,915.0
p119,1,a1_0,777.0,18.0,18.0,795.0
p119,2,a4_0,459.0,45.0,45.0,504.0
p119,3,a3_0,807.0,15.0,18.0,822.0
p119,4,a2_0,897.0,36.0,30.0,933.0
p119,5,a4_0,3807.0,18.0,15.0,3825.0
p120,1,a1_0,795.0,15.0,18.0,810.0
p120,2,a4_0,504.0,54.0,54.0,558.0
p120,3,a3_0,840.0,18.0,18.0,858.0
p120,4,a2_0,933.0,30.0,36.0,963.0
p120,5,a4_0,3825.0,18.0,18.0,3843.0
p121,1,a1_0,831.0,36.0,36.0,867.0
p121,2,a2_0,963.0,45.0,54.0,1008.0
p121,3,a1_0,867.0,15.0,15.0,882.0
p121,4,a3_0,1020.0,15.0,18.0,1035.0
p122,1,a1_0,882.0,30.0,36.0,912.0
p122,2,a2_0,1008.0,45.0,54.0,1053.0
p122,3,a1_0,918.0,15.0,18.0,933.0
p122,4,a3_0,1053.0,15.0,18.0,1068.0
p123,1,a1_0,936.0,18.0,18.0,954.0
p123,2,a4_0,612.0,54.0,54.0,666.0
p123,3,a3_0,1002.0,18.0,18.0,1020.0
p123,4,a2_0,1053.0,36.0,36.0,1089.0
p123,5,a4_0,3843.0,15.0,18.0,3858.0
p124,1,a1_0,954.0,36.0,30.0,990.0
p124,2,a2_0,1119.0,54.0,45.0,1173.0
p124,3,a1_0,990.0,18.0,18.0,1008.0
p124,4,a3_0,1185.0,18.0,15.0,1203.0
p125,1,a1_0,1008.0,15.0,15.0,1023.0
p125,2,a4_0,666.0,54.0,54.0,720.0
p125,3,a3_0,1068.0,15.0,18.0,1083.0
p125,4,a2_0,1173.0,36.0,30.0,1209.0
p125,5,a4_0,3873.0,18.0,15.0,3891.0
p126,1,a1_0,1023.0,36.0,30.0,1059.0
p126,2,a2_0,1209.0,45.0,45.0,1254.0
p126,3,a1_0,1059.0,18.0,18.0,1077.0
p126,4,a3_0,1254.0,15.0,15.0,1269.0
p127,1,a1_0,1077.0,15.0,15.0,1092.0
p127,2,a4_0,720.0,54.0,45.0,774.0
p127,3,a3_0,1092.0,15.0,18.0,1107.0
p127,4,a2_0,1254.0,30.0,30.0,1284.0
p127,5,a4_0,3891.0,18.0,18.0,3909.0
p128,1,a1_0,1092.0,15.0,15.0,1107.0
p128,2,a4_0,774.0,45.0,54.0,819.0
p128,3,a3_0,1107.0,15.0,18.0,1122.0
p128,4,a2_0,1284.0,30.0,30.0,1314.0
p128,5,a4_0,3909.0,15.0,15.0,3924.0
p129,1,a1_0,1107.0,15.0,15.0,1122.0
p129,2,a4_0,819.0,54.0,54.0,873.0
p129,3,a3_0,1122.0,18.0,18.0,1140.0
p129,4,a2_0,1314.0,36.0,30.0,1350.0
p129,5,a4_0,3924.0,15.0,15.0,3939.0
p130,1,a1_0,1122.0,18.0,15.0,1140.0
p130,2,a4_0,873.0,45.0,54.0,918.0
p130,3,a3_0,1170.0,15.0,15.0,1185.0
p130,4,a2_0,1350.0,30.0,36.0,1380.0
p130,5,a4_0,3939.0,15.0,18.0,3954.0
p131,1,a1_0,1158.0,18.0,15.0,1176.0
p131,2,a4_0,927.0,45.0,54.0,972.0
p131,3,a3_0,1218.0,18.0,18.0,1236.0
p131,4,a2_0,1380.0,36.0,36.0,1416.0
p131,5,a4_0,3954.0,18.0,18.0,3972.0
p132,1,a1_0,1176.0,30.0,30.0,1206.0
p132,2,a2_0,1416.0,54.0,54.0,1470.0
p132,3,a1_0,1206.0,15.0,18.0,1221.0
p132,4,a3_0,1470.0,15.0,18.0,1485.0
p133,1,a1_0,1221.0,36.0,36.0,1257.0
p133,2,a2_0,1470.0,45.0,54.0,1515.0
p133,3,a1_0,1257.0,18.0,15.0,1275.0
p133,4,a3_0,1515.0,15.0,18.0,1530.0
p134,1,a1_0,1275.0,36.0,36.0,1311.0
p134,2,a2_0,1545.0,45.0,45.0,1590.0
p134,3,a1_0,1311.0,15.0,15.0,1326.0
p134,4,a3_0,1590.0,15.0,18.0,1605.0
p135,1,a1_0,1326.0,18.0,18.0,1344.0
p135,2,a4_0,1035.0,45.0,54.0,1080.0
p135,3,a3_0,1344.0,18.0,18.0,1362.0
p135,4,a2_0,1590.0,36.0,36.0,1626.0
p135,5,a4_0,3990.0,18.0,18.0,4008.0
p136,1,a1_0,1344.0,36.0,36.0,1380.0
p136,2,a2_0,1626.0,54.0,54.0,1680.0
p136,3,a1_0,1380.0,15.0,15.0,1395.0
p136,4,a3_0,1680.0,18.0,18.0,1698.0
p137,1,a1_0,1395.0,36.0,30.0,1431.0
p137,2,a2_0,1680.0,54.0,54.0,1734.0
p137,3,a1_0,1431.0,18.0,18.0,1449.0
p137,4,a3_0,1734.0,18.0,15.0,1752.0
p138,1,a1_0,1449.0,30.0,36.0,1479.0
p138,2,a2_0,1734.0,54.0,54.0,1788.0
p138,3,a1_0,1479.0,18.0,15.0,1497.0
p138,4,a3_0,1788.0,18.0,18.0,1806.0
p139,1,a1_0,1497.0,18.0,15.0,1515.0
p139,2,a4_0,1089.0,54.0,45.0,1143.0
p139,3,a3_0,1530.0,15.0,15.0,1545.0
p139,4,a2_0,1788.0,30.0,36.0,1818.0
p139,5,a4_0,4008.0,18.0,18.0,4026.0
p140,1,a1_0,1515.0,30.0,30.0,1545.0
p140,2,a2_0,1818.0,54.0,54.0,1872.0
p140,3,a1_0,1545.0,18.0,18.0,1563.0
p140,4,a3_0,1872.0,15.0,18.0,1887.0
p141,1,a1_0,1581.0,15.0,18.0,1596.0
p141,2,a4_0,1143.0,54.0,54.0,1197.0
p141,3,a3_0,1623.0,15.0,15.0,1638.0
p141,4,a2_0,1872.0,36.0,36.0,1908.0
p141,5,a4_0,4026.0,18.0,15.0,4044.0
p142,1,a1_0,1596.0,18.0,15.0,1614.0
p142,2,a4_0,1251.0,54.0,54.0,1305.0
p142,3,a3_0,1638.0,18.0,18.0,1656.0
p142,4,a2_0,1908.0,30.0,36.0,1938.0
p142,5,a4_0,4044.0,15.0,15.0,4059.0
p143,1,a1_0,1614.0,18.0,15.0,1632.0
p143,2,a4_0,1305.0,45.0,45.0,1350.0
p143,3,a3_0,1656.0,15.0,18.0,1671.0
p143,4,a2_0,1941.0,30.0,36.0,1971.0
p143,5,a4_0,4059.0,18.0,18.0,4077.0
p144,1,a1_0,1632.0,30.0,30.0,1662.0
p144,2,a2_0,2013.0,45.0,54.0,2058.0
p144,3,a1_0,1662.0,18.0,18.0,1680.0
p144,4,a3_0,2061.0,15.0,18.0,2076.0
p145,1,a1_0,1680.0,30.0,30.0,1710.0
p145,2,a2_0,2061.0,45.0,45.0,2106.0
p145,3,a1_0,1710.0,18.0,18.0,1728.0
p145,4,a3_0,2106.0,18.0,15.0,2124.0
p146,1,a1_0,1728.0,15.0,18.0,1743.0
p146,2,a4_0,1350.0,45.0,54.0,1395.0
p146,3,a3_0,1752.0,15.0,15.0,1767.0
p146,4,a2_0,2106.0,30.0,30.0,2136.0
p146,5,a4_0,4095.0,15.0,15.0,4110.0
p147,1,a1_0,1743.0,18.0,18.0,1761.0
p147,2,a4_0,1395.0,54.0,54.0,1449.0
p147,3,a3_0,1767.0,18.0,18.0,1785.0
p147,4,a2_0,2136.0,30.0,30.0,2166.0
p147,5,a4_0,4110.0,15.0,15.0,4125.0
p148,1,a1_0,1761.0,15.0,18.0,1776.0
p148,2,a4_0,1449.0,45.0,45.0,1494.0
p148,3,a3_0,1806.0,15.0,18.0,1821.0
p148,4,a2_0,2166.0,36.0,30.0,2202.0
p148,5,a4_0,4125.0,15.0,15.0,4140.0
p149,1,a1_0,1776.0,30.0,36.0,1806.0
p149,2,a2_0,2202.0,45.0,54.0,2247.0
p149,3,a1_0,1806.0,15.0,18.0,1821.0
p149,4,a3_0,2250.0,15.0,18.0,2265.0
p150,1,a1_0,1821.0,30.0,30.0,1851.0
p150,2,a2_0,2250.0,45.0,54.0,2295.0
p150,3,a1_0,1851.0,18.0,18.0,1869.0
p150,4,a3_0,2304.0,15.0,15.0,2319.0
p151,1,a1_0,1905.0,30.0,36.0,1935.0
p151,2,a2_0,2304.0,54.0,54.0,2358.0
p151,3,a1_0,1935.0,15.0,18.0,1950.0
p151,4,a3_0,2358.0,15.0,15.0,2373.0
p152,1,a1_0,1950.0,36.0,36.0,1986.0
p152,2,a2_0,2403.0,54.0,45.0,2457.0
p152,3,a1_0,1986.0,15.0,15.0,2001.0
p152,4,a3_0,2457.0,18.0,15.0,2475.0
