job_id,product_type,operation_id,machine,start_time,duration,plan_duration,end_time
job108,p2,4,a2_0,537.0976198788167,30,13.484018131409975,550.5816380102266
job109,p1,1,a1_0,282.7063665500249,30,14.56117237264275,297.26753892266765
job109,p1,2,a2_0,550.5816380102266,45,2.379979234553198,552.9616172447797
job109,p1,3,a1_0,297.26753892266765,15,40.62763147674063,337.8951703994083
job110,p1,1,a1_0,337.8951703994083,30,25.466079692302,363.3612500917103
job110,p1,2,a2_0,552.9616172447797,45,109.29587022360417,662.2574874683839
job110,p1,3,a1_0,363.3612500917103,15,0.2581912208355111,363.6194413125458
job11,p1,1,a1_0,363.6194413125458,30,22.944564200139183,386.56400551268496
job111,p1,1,a1_0,386.56400551268496,30,35.41552708527341,421.9795325979584
job111,p1,2,a2_0,662.2574874683839,45,28.334745411532058,690.592232879916
job111,p1,3,a1_0,421.9795325979584,15,2.176639940837614,424.156172538796
job11,p1,2,a2_0,690.592232879916,45,13.562382718459382,704.1546155983754
job112,p2,1,a1_0,424.156172538796,15,8.5120068993541,432.6681794381501
job112,p2,2,a4_0,280.687057704985,45,21.163823908576397,301.8508816135614
job112,p2,4,a2_0,704.1546155983754,30,5.047807090810864,709.2024226891863
job11,p1,3,a1_0,432.6681794381501,15,1.7265473340064008,434.3947267721565
job113,p2,1,a1_0,434.3947267721565,15,4.119847246300828,438.5145740184573
job113,p2,2,a4_0,301.8508816135614,45,99.32511864697543,401.17600026053685
job113,p2,4,a2_0,709.2024226891863,30,11.417464302925499,720.6198869921118
job114,p1,1,a1_0,438.5145740184573,30,9.309294419989433,447.82386843844677
job114,p1,2,a2_0,720.6198869921118,45,11.472099681778959,732.0919866738908
job114,p1,3,a1_0,447.82386843844677,15,45.64227057811005,493.46613901655684
job115,p2,1,a1_0,493.46613901655684,15,1.8164457548868984,495.28258477144374
job115,p2,2,a4_0,401.17600026053685,45,14.477104028810396,415.65310428934725
job115,p2,4,a2_0,732.0919866738908,30,21.626037296316532,753.7180239702074
job116,p1,1,a1_0,495.28258477144374,30,76.1824568497364,571.4650416211801
job116,p1,2,a2_0,753.7180239702074,45,23.56140132556655,777.2794252957739
job116,p1,3,a1_0,571.4650416211801,15,26.139953061506404,597.6049946826865
job117,p2,1,a1_0,597.6049946826865,15,18.57720397113517,616.1821986538217
job117,p2,2,a4_0,415.65310428934725,45,1.2124457930910872,416.86555008243835
job117,p2,4,a2_0,777.2794252957739,30,17.47866980778456,794.7580951035584
job118,p2,1,a1_0,616.1821986538217,15,9.436681596904075,625.6188802507259
job118,p2,2,a4_0,416.86555008243835,45,8.55125380925419,425.41680389169255
job118,p2,4,a2_0,794.7580951035584,30,33.098717260693384,827.8568123642518
job119,p1,1,a1_0,625.6188802507259,30,19.244658943924986,644.8635391946508
job119,p1,2,a2_0,827.8568123642518,45,47.72103400107699,875.5778463653288
job119,p1,3,a1_0,644.8635391946508,15,0.6474860571188908,645.5110252517696
job120,p2,1,a1_0,645.5110252517696,15,3.135194885439008,648.6462201372086
job120,p2,2,a4_0,425.41680389169255,45,38.08951472069747,463.50631861239003
job120,p2,4,a2_0,875.5778463653288,30,47.32238526141769,922.9002316267465
job12,p1,1,a1_0,648.6462201372086,30,3.4352172632166273,652.0814374004252
job121,p2,1,a1_0,652.0814374004252,15,2.8992855257606833,654.9807229261859
job121,p2,2,a4_0,463.50631861239003,45,34.810491566295894,498.31681017868596
job121,p2,4,a2_0,922.9002316267465,30,14.394153537261243,937.2943851640077
job12,p1,2,a2_0,937.2943851640077,45,28.668074956934294,965.9624601209421
job122,p1,1,a1_0,654.9807229261859,30,7.546407685971527,662.5271306121574
job122,p1,2,a2_0,965.9624601209421,45,131.98650700481895,1097.948967125761
job122,p1,3,a1_0,662.5271306121574,15,5.551787402579407,668.0789180147368
job12,p1,3,a1_0,668.0789180147368,15,39.60154450350993,707.6804625182467
job123,p2,1,a1_0,707.6804625182467,15,3.5487503038021373,711.2292128220488
job123,p2,2,a4_0,498.31681017868596,45,54.0032791381981,552.320089316884
job123,p2,4,a2_0,1097.948967125761,30,44.453493789237946,1142.402460914999
