job_id,product_type,operation_id,machine,start_time,duration,plan_duration,end_time
job100,p2,1,a1_0,0.0,15,16.49112426035503,16.49112426035503
job100,p2,2,a4_0,0.0,45,49.47337278106508,49.47337278106508
job100,p2,4,a2_0,0.0,30,32.98224852071006,32.98224852071006
job10,p1,1,a1_0,16.49112426035503,30,32.98224852071006,49.47337278106509
job101,p2,1,a1_0,49.47337278106509,15,16.49112426035503,65.96449704142012
job101,p2,2,a4_0,49.47337278106508,45,49.47337278106508,98.94674556213016
job101,p2,4,a2_0,32.98224852071006,30,32.98224852071006,65.96449704142012
job10,p1,2,a2_0,65.96449704142012,45,49.47337278106508,115.4378698224852
job102,p2,1,a1_0,65.96449704142012,15,16.49112426035503,82.45562130177515
job102,p2,2,a4_0,98.94674556213016,45,49.47337278106508,148.42011834319524
job102,p2,4,a2_0,115.4378698224852,30,32.98224852071006,148.42011834319527
job10,p1,3,a1_0,82.45562130177515,15,16.49112426035503,98.94674556213019
job103,p1,1,a1_0,98.94674556213019,30,32.98224852071006,131.92899408284023
job103,p1,2,a2_0,148.42011834319527,45,49.47337278106508,197.89349112426035
job103,p1,3,a1_0,131.92899408284023,15,16.49112426035503,148.42011834319527
job104,p2,1,a1_0,148.42011834319527,15,16.49112426035503,164.9112426035503
job104,p2,2,a4_0,148.42011834319524,45,49.47337278106508,197.89349112426032
job104,p2,4,a2_0,197.89349112426035,30,32.98224852071006,230.8757396449704
job105,p2,1,a1_0,164.9112426035503,15,16.49112426035503,181.40236686390534
job105,p2,2,a4_0,197.89349112426032,45,49.47337278106508,247.3668639053254
job105,p2,4,a2_0,230.8757396449704,30,32.98224852071006,263.85798816568047
job106,p2,1,a1_0,181.40236686390534,15,16.49112426035503,197.89349112426038
job106,p2,2,a4_0,247.3668639053254,45,49.47337278106508,296.8402366863905
job106,p2,4,a2_0,263.85798816568047,30,32.98224852071006,296.84023668639054
job107,p1,1,a1_0,197.89349112426038,30,32.98224852071006,230.87573964497045
job107,p1,2,a2_0,296.84023668639054,45,49.47337278106508,346.31360946745565
job107,p1,3,a1_0,230.87573964497045,15,16.49112426035503,247.3668639053255
job108,p2,1,a1_0,247.3668639053255,15,16.49112426035503,263.8579881656805
job108,p2,2,a4_0,296.8402366863905,45,49.47337278106508,346.31360946745554
job108,p2,4,a2_0,346.31360946745565,30,32.98224852071006,379.2958579881657
job109,p1,1,a1_0,263.8579881656805,30,32.98224852071006,296.8402366863906
job109,p1,2,a2_0,379.2958579881657,45,49.47337278106508,428.76923076923083
job109,p1,3,a1_0,296.8402366863906,15,16.49112426035503,313.33136094674563
job110,p1,1,a1_0,313.33136094674563,30,32.98224852071006,346.3136094674557
job110,p1,2,a2_0,428.76923076923083,45,49.47337278106508,478.24260355029594
job110,p1,3,a1_0,346.3136094674557,15,16.49112426035503,362.80473372781074
job11,p1,1,a1_0,362.80473372781074,30,32.98224852071006,395.7869822485208
job111,p1,1,a1_0,395.7869822485208,30,32.98224852071006,428.7692307692309
job111,p1,2,a2_0,478.24260355029594,45,49.47337278106508,527.715976331361
job111,p1,3,a1_0,428.7692307692309,15,16.49112426035503,445.2603550295859
job11,p1,2,a2_0,527.715976331361,45,49.47337278106508,577.1893491124262
job112,p2,1,a1_0,445.2603550295859,15,16.49112426035503,461.75147928994096
job112,p2,2,a4_0,346.31360946745554,45,49.47337278106508,395.78698224852064
job112,p2,4,a2_0,577.1893491124262,30,32.98224852071006,610.1715976331362
job11,p1,3,a1_0,461.75147928994096,15,16.49112426035503,478.242603550296
job113,p2,1,a1_0,478.242603550296,15,16.49112426035503,494.73372781065103
job113,p2,2,a4_0,395.78698224852064,45,49.47337278106508,445.26035502958575
