job_id,product_type,operation_id,machine,start_time,duration,plan_duration,end_time
job72,p1,4,a3_0,4485,15,15,4500
job99,p2,3,a3_0,4500,15,15,4515
job73,p1,4,a3_0,4530,15,15,4545
job7,p2,5,a4_0,4560,15,15,4575
job74,p2,5,a4_0,4590,15,15,4605
job75,p2,5,a4_0,4620,15,15,4635
job76,p1,4,a3_0,4665,15,15,4680
job77,p2,5,a4_0,4695,15,15,4710
job78,p1,4,a3_0,4740,15,15,4755
job79,p2,5,a4_0,4770,15,15,4785
job80,p1,4,a3_0,4815,15,15,4830
job81,p1,4,a3_0,4860,15,15,4875
job82,p1,4,a3_0,4905,15,15,4920
job83,p2,5,a4_0,4935,15,15,4950
job8,p2,5,a4_0,4965,15,15,4980
job84,p1,4,a3_0,5010,15,15,5025
job85,p2,5,a4_0,5040,15,15,5055
job86,p2,5,a4_0,5070,15,15,5085
job87,p1,4,a3_0,5115,15,15,5130
job88,p1,4,a3_0,5160,15,15,5175
job89,p2,5,a4_0,5190,15,15,5205
job90,p2,5,a4_0,5220,15,15,5235
job91,p1,4,a3_0,5265,15,15,5280
job92,p1,4,a3_0,5310,15,15,5325
job93,p1,4,a3_0,5355,15,15,5370
job9,p2,5,a4_0,5385,15,15,5400
job94,p2,5,a4_0,5415,15,15,5430
job95,p2,5,a4_0,5445,15,15,5460
job96,p1,4,a3_0,5490,15,15,5505
job97,p1,4,a3_0,5535,15,15,5550
job98,p1,4,a3_0,5580,15,15,5595
job99,p2,5,a4_0,5610,15,15,5625
