job_id,product_type,operation_id,machine,tool,start_time,duration,plan_duration,end_time
job3,p3,1,a1_0,2,0,22,20.0,22
job3,p3,2,a3_0,2,36,12,10.0,48
job4,p4,1,a2_0,2,0,21,20.0,21
job4,p4,2,a3_0,1,21,15,10.0,36
job5,p1,1,a1_0,1,22,27,20.0,49
job5,p1,2,a3_0,1,62,5,10.0,67
job6,p4,1,a2_0,2,21,18,20.0,39
job6,p4,2,a3_0,1,48,14,10.0,62
job7,p4,1,a2_0,2,39,11,20.0,50
job7,p4,2,a3_0,1,67,12,10.0,79
job8,p1,1,a1_0,1,49,27,20.0,76
job8,p1,2,a3_0,1,87,11,10.0,98
job9,p4,1,a2_0,2,50,20,20.0,70
job9,p4,2,a3_0,1,79,8,10.0,87
job10,p4,1,a2_0,2,70,23,20.0,93
job10,p4,2,a3_0,1,98,19,10.0,117
job11,p1,1,a1_0,1,76,23,20.0,99
job11,p1,2,a3_0,1,117,9,10.0,126
job12,p4,1,a2_0,2,93,15,20.0,108
job12,p4,2,a3_0,1,126,16,10.0,142
job13,p2,1,a2_0,1,108,24,20.0,132
job13,p2,2,a3_0,2,152,6,10.0,158
job14,p2,1,a2_0,1,132,31,20.0,163
job14,p2,2,a3_0,2,170,9,10.0,179
job15,p3,1,a1_0,2,99,22,20.0,121
job15,p3,2,a3_0,2,142,10,10.0,152
job16,p3,1,a1_0,2,121,21,20.0,142
job16,p3,2,a3_0,2,158,12,10.0,170
job17,p3,1,a1_0,2,142,21,20.0,163
job17,p3,2,a3_0,2,179,11,10.0,190
job18,p2,1,a2_0,1,163,26,20.0,189
job18,p2,2,a3_0,2,209,16,10.0,225
job19,p2,1,a2_0,1,189,34,20.0,223
job19,p2,2,a3_0,2,239,9,10.0,248
job20,p1,1,a1_0,1,163,20,20.0,183
job20,p1,2,a3_0,1,190,19,10.0,209
job21,p2,1,a2_0,1,223,25,20.0,248
job21,p2,2,a3_0,2,261,6,10.0,267
job22,p2,1,a2_0,1,248,36,20.0,284
job22,p2,2,a3_0,2,290,10,10.0,300
job23,p1,1,a1_0,1,183,22,20.0,205
job23,p1,2,a3_0,1,225,14,10.0,239
job24,p2,1,a2_0,1,284,29,20.0,313
job24,p2,2,a3_0,2,313,12,10.0,325
job25,p4,1,a2_0,2,313,26,20.0,339
job25,p4,2,a3_0,1,347,10,10.0,357
job26,p1,1,a1_0,1,205,18,20.0,223
job26,p1,2,a3_0,1,248,13,10.0,261
job27,p2,1,a2_0,1,339,24,20.0,363
job27,p2,2,a3_0,2,371,8,10.0,379
job28,p1,1,a1_0,1,223,36,20.0,259
job28,p1,2,a3_0,1,267,15,10.0,282
job29,p3,1,a1_0,2,259,19,20.0,278
job29,p3,2,a3_0,2,282,8,10.0,290
job30,p1,1,a1_0,1,278,17,20.0,295
job30,p1,2,a3_0,1,300,13,10.0,313
job31,p1,1,a1_0,1,295,25,20.0,320
job31,p1,2,a3_0,1,325,10,10.0,335
job32,p3,1,a1_0,2,320,18,20.0,338
job32,p3,2,a3_0,2,338,9,10.0,347
job33,p2,1,a2_0,1,363,22,20.0,385
job33,p2,2,a3_0,2,400,6,10.0,406
job34,p3,1,a1_0,2,338,17,20.0,355
job34,p3,2,a3_0,2,357,14,10.0,371
job35,p3,1,a1_0,2,355,11,20.0,366
job35,p3,2,a3_0,2,379,13,10.0,392
job36,p2,1,a2_0,1,385,30,20.0,415
job36,p2,2,a3_0,2,416,8,10.0,424
job37,p2,1,a2_0,1,415,18,20.0,433
job37,p2,2,a3_0,2,441,10,10.0,451
job38,p1,1,a1_0,1,366,14,20.0,380
job38,p1,2,a3_0,1,392,8,10.0,400
job39,p1,1,a1_0,1,380,19,20.0,399
job39,p1,2,a3_0,1,406,10,10.0,416
job40,p1,1,a1_0,1,399,29,20.0,428
job40,p1,2,a3_0,1,428,13,10.0,441
job41,p1,1,a1_0,1,428,26,20.0,454
job41,p1,2,a3_0,1,454,11,10.0,465
job42,p2,1,a2_0,1,433,23,20.0,456
job42,p2,2,a3_0,2,465,14,10.0,479
job43,p4,1,a2_0,2,456,25,20.0,481
job43,p4,2,a3_0,1,489,9,10.0,498
job44,p1,1,a1_0,1,454,24,20.0,478
job44,p1,2,a3_0,1,479,10,10.0,489
job45,p1,1,a1_0,1,478,24,20.0,502
job45,p1,2,a3_0,1,502,8,10.0,510
job46,p2,1,a2_0,1,481,22,20.0,503
job46,p2,2,a3_0,2,510,8,10.0,518
job47,p1,1,a1_0,1,502,7,20.0,509
job47,p1,2,a3_0,1,518,9,10.0,527
job48,p4,1,a2_0,2,503,25,20.0,528
job48,p4,2,a3_0,1,541,12,10.0,553
job49,p4,1,a2_0,2,528,16,20.0,544
job49,p4,2,a3_0,1,553,9,10.0,562
job50,p4,1,a2_0,2,544,27,20.0,571
job50,p4,2,a3_0,1,571,9,10.0,580
job51,p4,1,a2_0,2,571,9,20.0,580
job51,p4,2,a3_0,1,580,10,10.0,590
job52,p3,1,a1_0,2,509,12,20.0,521
job52,p3,2,a3_0,2,527,14,10.0,541
