job_id,product_type,operation_id,machine,tool,start_time,duration,plan_duration,end_time
job3,p2,1,a2_0,1,0.0,11.0,20.0,11.0
job3,p2,2,a3_0,2,11.0,8.0,10.0,19.0
job4,p3,1,a1_0,2,0.0,12.0,20.0,12.0
job4,p3,2,a3_0,2,19.0,12.0,10.0,31.0
job5,p3,1,a1_0,2,12.0,30.0,20.0,42.0
job5,p3,2,a3_0,2,42.0,5.0,10.0,47.0
job6,p3,1,a1_0,2,42.0,27.0,20.0,69.0
job6,p3,2,a3_0,2,71.0,13.0,10.0,84.0
job7,p4,1,a2_0,2,11.0,14.0,20.0,25.0
job7,p4,2,a3_0,1,31.0,9.0,10.0,40.0
job8,p4,1,a2_0,2,25.0,25.0,20.0,50.0
job8,p4,2,a3_0,1,50.0,6.0,10.0,56.0
job9,p1,1,a1_0,1,69.0,13.0,20.0,82.0
job9,p1,2,a3_0,1,84.0,6.0,10.0,90.0
job10,p1,1,a1_0,1,82.0,23.0,20.0,105.0
job10,p1,2,a3_0,1,105.0,7.0,10.0,112.0
job11,p2,1,a2_0,1,50.0,15.0,20.0,65.0
job11,p2,2,a3_0,2,65.0,6.0,10.0,71.0
job12,p2,1,a2_0,1,65.0,27.0,20.0,92.0
job12,p2,2,a3_0,2,92.0,7.0,10.0,99.0
job13,p4,1,a2_0,2,92.0,15.0,20.0,107.0
job13,p4,2,a3_0,1,112.0,13.0,10.0,125.0
job14,p3,1,a1_0,2,105.0,14.0,20.0,119.0
job14,p3,2,a3_0,2,125.0,7.0,10.0,132.0
job15,p2,1,a2_0,1,107.0,16.0,20.0,123.0
job15,p2,2,a3_0,2,132.0,13.0,10.0,145.0
job16,p2,1,a2_0,1,123.0,27.0,20.0,150.0
job16,p2,2,a3_0,2,159.0,13.0,10.0,172.0
job17,p1,1,a1_0,1,119.0,16.0,20.0,135.0
job17,p1,2,a3_0,1,145.0,7.0,10.0,152.0
job18,p3,1,a1_0,2,135.0,11.0,20.0,146.0
job18,p3,2,a3_0,2,152.0,7.0,10.0,159.0
job19,p4,1,a2_0,2,150.0,12.0,20.0,162.0
job19,p4,2,a3_0,1,180.0,12.0,10.0,192.0
job20,p1,1,a1_0,1,146.0,16.0,20.0,162.0
job20,p1,2,a3_0,1,172.0,8.0,10.0,180.0
job21,p2,1,a2_0,1,162.0,15.0,20.0,177.0
job21,p2,2,a3_0,2,198.0,13.0,10.0,211.0
job22,p2,1,a2_0,1,177.0,26.0,20.0,203.0
job22,p2,2,a3_0,2,217.0,7.0,10.0,224.0
job23,p3,1,a1_0,2,162.0,13.0,20.0,175.0
job23,p3,2,a3_0,2,192.0,6.0,10.0,198.0
job24,p2,1,a2_0,1,203.0,26.0,20.0,229.0
job24,p2,2,a3_0,2,236.0,12.0,10.0,248.0
job25,p1,1,a1_0,1,175.0,14.0,20.0,189.0
job25,p1,2,a3_0,1,211.0,6.0,10.0,217.0
job26,p3,1,a1_0,2,189.0,17.0,20.0,206.0
job26,p3,2,a3_0,2,224.0,12.0,10.0,236.0
job27,p2,1,a2_0,1,229.0,23.0,20.0,252.0
job27,p2,2,a3_0,2,261.0,13.0,10.0,274.0
job28,p3,1,a1_0,2,206.0,30.0,20.0,236.0
job28,p3,2,a3_0,2,248.0,13.0,10.0,261.0
job29,p4,1,a2_0,2,252.0,10.0,20.0,262.0
job29,p4,2,a3_0,1,274.0,8.0,10.0,282.0
job30,p3,1,a1_0,2,236.0,29.0,20.0,265.0
job30,p3,2,a3_0,2,282.0,8.0,10.0,290.0
job31,p4,1,a2_0,2,262.0,28.0,20.0,290.0
job31,p4,2,a3_0,1,298.0,13.0,10.0,311.0
job32,p4,1,a2_0,2,290.0,25.0,20.0,315.0
job32,p4,2,a3_0,1,324.0,14.0,10.0,338.0
job33,p1,1,a1_0,1,265.0,14.0,20.0,279.0
job33,p1,2,a3_0,1,290.0,8.0,10.0,298.0
job34,p1,1,a1_0,1,279.0,26.0,20.0,305.0
job34,p1,2,a3_0,1,311.0,13.0,10.0,324.0
job35,p3,1,a1_0,2,305.0,15.0,20.0,320.0
job35,p3,2,a3_0,2,338.0,7.0,10.0,345.0
job36,p2,1,a2_0,1,315.0,16.0,20.0,331.0
job36,p2,2,a3_0,2,345.0,11.0,10.0,356.0
job37,p1,1,a1_0,1,320.0,15.0,20.0,335.0
job37,p1,2,a3_0,1,356.0,7.0,10.0,363.0
job38,p4,1,a2_0,2,331.0,14.0,20.0,345.0
job38,p4,2,a3_0,1,363.0,14.0,10.0,377.0
job39,p3,1,a1_0,2,335.0,12.0,20.0,347.0
job39,p3,2,a3_0,2,377.0,7.0,10.0,384.0
job40,p2,1,a2_0,1,345.0,11.0,20.0,356.0
job40,p2,2,a3_0,2,384.0,13.0,10.0,397.0
job41,p3,1,a1_0,2,347.0,26.0,20.0,373.0
job41,p3,2,a3_0,2,397.0,15.0,10.0,412.0
job42,p1,1,a1_0,1,373.0,14.0,20.0,387.0
job42,p1,2,a3_0,1,419.0,13.0,10.0,432.0
job43,p3,1,a1_0,2,387.0,16.0,20.0,403.0
job43,p3,2,a3_0,2,442.0,12.0,10.0,454.0
job44,p1,1,a1_0,1,403.0,12.0,20.0,415.0
job44,p1,2,a3_0,1,462.0,12.0,10.0,474.0
job45,p3,1,a1_0,2,415.0,18.0,20.0,433.0
job45,p3,2,a3_0,2,484.0,13.0,10.0,497.0
job46,p4,1,a2_0,2,356.0,20.0,20.0,376.0
job46,p4,2,a3_0,1,412.0,7.0,10.0,419.0
job47,p1,1,a1_0,1,433.0,13.0,20.0,446.0
job47,p1,2,a3_0,1,497.0,8.0,10.0,505.0
job48,p2,1,a2_0,1,376.0,13.0,20.0,389.0
job48,p2,2,a3_0,2,432.0,10.0,10.0,442.0
job49,p3,1,a1_0,2,446.0,12.0,20.0,458.0
job49,p3,2,a3_0,2,505.0,7.0,10.0,512.0
job50,p4,1,a2_0,2,389.0,14.0,20.0,403.0
job50,p4,2,a3_0,1,454.0,8.0,10.0,462.0
job51,p1,1,a1_0,1,458.0,11.0,20.0,469.0
job51,p1,2,a3_0,1,512.0,7.0,10.0,519.0
job52,p2,1,a2_0,1,403.0,15.0,20.0,418.0
job52,p2,2,a3_0,2,474.0,10.0,10.0,484.0
