job_id,product_type,operation_id,machine,tool,start_time,duration,plan_duration,end_time
job3,p2,1,a2_0,1,0,28,20.0,28
job3,p2,2,a3_0,2,35,9,10.0,44
job4,p3,1,a1_0,2,0,24,20.0,24
job4,p3,2,a3_0,2,24,11,10.0,35
job5,p3,1,a1_0,2,24,21,20.0,45
job5,p3,2,a3_0,2,45,6,10.0,51
job6,p4,1,a2_0,2,28,28,20.0,56
job6,p4,2,a3_0,1,56,11,10.0,67
job7,p2,1,a2_0,1,56,15,20.0,71
job7,p2,2,a3_0,2,75,8,10.0,83
job8,p3,1,a1_0,2,45,11,20.0,56
job8,p3,2,a3_0,2,67,8,10.0,75
job9,p2,1,a2_0,1,71,19,20.0,90
job9,p2,2,a3_0,2,96,7,10.0,103
job10,p3,1,a1_0,2,56,15,20.0,71
job10,p3,2,a3_0,2,83,13,10.0,96
job11,p4,1,a2_0,2,90,22,20.0,112
job11,p4,2,a3_0,1,116,10,10.0,126
job12,p4,1,a2_0,2,112,20,20.0,132
job12,p4,2,a3_0,1,137,9,10.0,146
job13,p4,1,a2_0,2,132,22,20.0,154
job13,p4,2,a3_0,1,154,7,10.0,161
job14,p4,1,a2_0,2,154,20,20.0,174
job14,p4,2,a3_0,1,174,6,10.0,180
job15,p1,1,a1_0,1,71,28,20.0,99
job15,p1,2,a3_0,1,103,6,10.0,109
job16,p1,1,a1_0,1,99,11,20.0,110
job16,p1,2,a3_0,1,110,6,10.0,116
job17,p4,1,a2_0,2,174,23,20.0,197
job17,p4,2,a3_0,1,197,9,10.0,206
job18,p3,1,a1_0,2,110,19,20.0,129
job18,p3,2,a3_0,2,129,8,10.0,137
job19,p1,1,a1_0,1,129,36,20.0,165
job19,p1,2,a3_0,1,165,6,10.0,171
job20,p3,1,a1_0,2,165,13,20.0,178
job20,p3,2,a3_0,2,180,11,10.0,191
job21,p4,1,a2_0,2,197,44,20.0,241
job21,p4,2,a3_0,1,241,15,10.0,256
job22,p1,1,a1_0,1,178,19,20.0,197
job22,p1,2,a3_0,1,206,6,10.0,212
job23,p2,1,a2_0,1,241,17,20.0,258
job23,p2,2,a3_0,2,265,17,10.0,282
job24,p1,1,a1_0,1,197,11,20.0,208
job24,p1,2,a3_0,1,212,12,10.0,224
job25,p4,1,a2_0,2,258,19,20.0,277
job25,p4,2,a3_0,1,289,9,10.0,298
job26,p1,1,a1_0,1,208,36,20.0,244
job26,p1,2,a3_0,1,256,9,10.0,265
job27,p2,1,a2_0,1,277,30,20.0,307
job27,p2,2,a3_0,2,310,12,10.0,322
job28,p1,1,a1_0,1,244,19,20.0,263
job28,p1,2,a3_0,1,282,7,10.0,289
job29,p1,1,a1_0,1,263,22,20.0,285
job29,p1,2,a3_0,1,298,12,10.0,310
job30,p1,1,a1_0,1,285,22,20.0,307
job30,p1,2,a3_0,1,322,9,10.0,331
job31,p1,1,a1_0,1,307,10,20.0,317
job31,p1,2,a3_0,1,331,9,10.0,340
job32,p3,1,a1_0,2,317,17,20.0,334
job32,p3,2,a3_0,2,346,12,10.0,358
job33,p2,1,a2_0,1,307,19,20.0,326
job33,p2,2,a3_0,2,340,6,10.0,346
job34,p2,1,a2_0,1,326,23,20.0,349
job34,p2,2,a3_0,2,358,7,10.0,365
job35,p3,1,a1_0,2,334,20,20.0,354
job35,p3,2,a3_0,2,365,8,10.0,373
job36,p2,1,a2_0,1,349,18,20.0,367
job36,p2,2,a3_0,2,373,10,10.0,383
job37,p3,1,a1_0,2,354,22,20.0,376
job37,p3,2,a3_0,2,383,9,10.0,392
job38,p1,1,a1_0,1,376,20,20.0,396
job38,p1,2,a3_0,1,407,11,10.0,418
job39,p2,1,a2_0,1,367,12,20.0,379
job39,p2,2,a3_0,2,392,5,10.0,397
job40,p2,1,a2_0,1,379,13,20.0,392
job40,p2,2,a3_0,2,397,10,10.0,407
job41,p3,1,a1_0,2,396,13,20.0,409
job41,p3,2,a3_0,2,418,7,10.0,425
job42,p2,1,a2_0,1,392,26,20.0,418
job42,p2,2,a3_0,2,425,14,10.0,439
job43,p2,1,a2_0,1,418,28,20.0,446
job43,p2,2,a3_0,2,456,10,10.0,466
job44,p4,1,a2_0,2,446,22,20.0,468
job44,p4,2,a3_0,1,473,8,10.0,481
job45,p4,1,a2_0,2,468,20,20.0,488
job45,p4,2,a3_0,1,490,8,10.0,498
job46,p2,1,a2_0,1,488,20,20.0,508
job46,p2,2,a3_0,2,508,4,10.0,512
job47,p3,1,a1_0,2,409,19,20.0,428
job47,p3,2,a3_0,2,439,6,10.0,445
job48,p3,1,a1_0,2,428,12,20.0,440
job48,p3,2,a3_0,2,445,11,10.0,456
job49,p1,1,a1_0,1,440,18,20.0,458
job49,p1,2,a3_0,1,466,7,10.0,473
job50,p1,1,a1_0,1,458,18,20.0,476
job50,p1,2,a3_0,1,481,9,10.0,490
job51,p3,1,a1_0,2,476,17,20.0,493
job51,p3,2,a3_0,2,498,8,10.0,506
job52,p1,1,a1_0,1,493,20,20.0,513
job52,p1,2,a3_0,1,513,5,10.0,518
