job_id,product_type,operation_id,machine,tool,start_time,duration,plan_duration,end_time
job3,p3,1,a1_0,2,0,16,20.0,16
job3,p3,2,a3_0,2,16,5,10.0,21
job4,p3,1,a1_0,2,16,22,20.0,38
job4,p3,2,a3_0,2,40,14,10.0,54
job5,p2,1,a2_0,1,0,30,20.0,30
job5,p2,2,a3_0,2,30,10,10.0,40
job6,p3,1,a1_0,2,38,15,20.0,53
job6,p3,2,a3_0,2,54,5,10.0,59
job7,p2,1,a2_0,1,30,31,20.0,61
job7,p2,2,a3_0,2,61,13,10.0,74
job8,p2,1,a2_0,1,61,14,20.0,75
job8,p2,2,a3_0,2,88,11,10.0,99
job9,p1,1,a1_0,1,53,14,20.0,67
job9,p1,2,a3_0,1,74,14,10.0,88
job10,p1,1,a1_0,1,67,14,20.0,81
job10,p1,2,a3_0,1,99,13,10.0,112
job11,p3,1,a1_0,2,81,13,20.0,94
job11,p3,2,a3_0,2,112,14,10.0,126
job12,p1,1,a1_0,1,94,15,20.0,109
job12,p1,2,a3_0,1,133,12,10.0,145
job13,p3,1,a1_0,2,109,25,20.0,134
job13,p3,2,a3_0,2,159,14,10.0,173
job14,p3,1,a1_0,2,134,9,20.0,143
job14,p3,2,a3_0,2,179,12,10.0,191
job15,p2,1,a2_0,1,75,24,20.0,99
job15,p2,2,a3_0,2,126,7,10.0,133
job16,p4,1,a2_0,2,99,14,20.0,113
job16,p4,2,a3_0,1,145,6,10.0,151
job17,p2,1,a2_0,1,113,14,20.0,127
job17,p2,2,a3_0,2,151,8,10.0,159
job18,p2,1,a2_0,1,127,13,20.0,140
job18,p2,2,a3_0,2,173,6,10.0,179
job19,p4,1,a2_0,2,140,12,20.0,152
job19,p4,2,a3_0,1,191,6,10.0,197
job20,p2,1,a2_0,1,152,30,20.0,182
job20,p2,2,a3_0,2,219,9,10.0,228
job21,p3,1,a1_0,2,143,15,20.0,158
job21,p3,2,a3_0,2,197,14,10.0,211
job22,p1,1,a1_0,1,158,11,20.0,169
job22,p1,2,a3_0,1,211,8,10.0,219
job23,p3,1,a1_0,2,169,23,20.0,192
job23,p3,2,a3_0,2,228,5,10.0,233
job24,p2,1,a2_0,1,182,14,20.0,196
job24,p2,2,a3_0,2,233,6,10.0,239
job25,p1,1,a1_0,1,192,19,20.0,211
job25,p1,2,a3_0,1,239,12,10.0,251
job26,p3,1,a1_0,2,211,13,20.0,224
job26,p3,2,a3_0,2,251,12,10.0,263
job27,p2,1,a2_0,1,196,30,20.0,226
job27,p2,2,a3_0,2,263,11,10.0,274
job28,p1,1,a1_0,1,224,19,20.0,243
job28,p1,2,a3_0,1,287,12,10.0,299
job29,p2,1,a2_0,1,226,15,20.0,241
job29,p2,2,a3_0,2,274,13,10.0,287
job30,p1,1,a1_0,1,243,23,20.0,266
job30,p1,2,a3_0,1,299,5,10.0,304
job31,p2,1,a2_0,1,241,31,20.0,272
job31,p2,2,a3_0,2,304,6,10.0,310
job32,p3,1,a1_0,2,266,11,20.0,277
job32,p3,2,a3_0,2,310,14,10.0,324
job33,p1,1,a1_0,1,277,14,20.0,291
job33,p1,2,a3_0,1,330,7,10.0,337
job34,p4,1,a2_0,2,272,13,20.0,285
job34,p4,2,a3_0,1,324,6,10.0,330
job35,p3,1,a1_0,2,291,14,20.0,305
job35,p3,2,a3_0,2,337,14,10.0,351
job36,p3,1,a1_0,2,305,28,20.0,333
job36,p3,2,a3_0,2,362,14,10.0,376
job37,p1,1,a1_0,1,333,26,20.0,359
job37,p1,2,a3_0,1,393,5,10.0,398
job38,p3,1,a1_0,2,359,23,20.0,382
job38,p3,2,a3_0,2,407,5,10.0,412
job39,p1,1,a1_0,1,382,19,20.0,401
job39,p1,2,a3_0,1,412,12,10.0,424
job40,p3,1,a1_0,2,401,15,20.0,416
job40,p3,2,a3_0,2,435,12,10.0,447
job41,p2,1,a2_0,1,285,26,20.0,311
job41,p2,2,a3_0,2,351,6,10.0,357
job42,p4,1,a2_0,2,311,14,20.0,325
job42,p4,2,a3_0,1,357,5,10.0,362
job43,p1,1,a1_0,1,416,23,20.0,439
job43,p1,2,a3_0,1,462,8,10.0,470
job44,p2,1,a2_0,1,325,14,20.0,339
job44,p2,2,a3_0,2,376,10,10.0,386
job45,p3,1,a1_0,2,439,29,20.0,468
job45,p3,2,a3_0,2,470,12,10.0,482
job46,p4,1,a2_0,2,339,14,20.0,353
job46,p4,2,a3_0,1,386,7,10.0,393
job47,p2,1,a2_0,1,353,26,20.0,379
job47,p2,2,a3_0,2,398,9,10.0,407
job48,p2,1,a2_0,1,379,25,20.0,404
job48,p2,2,a3_0,2,424,11,10.0,435
job49,p3,1,a1_0,2,468,13,20.0,481
job49,p3,2,a3_0,2,482,14,10.0,496
job50,p4,1,a2_0,2,404,12,20.0,416
job50,p4,2,a3_0,1,447,6,10.0,453
job51,p3,1,a1_0,2,481,10,20.0,491
job51,p3,2,a3_0,2,496,15,10.0,511
job52,p2,1,a2_0,1,416,14,20.0,430
job52,p2,2,a3_0,2,453,9,10.0,462
