job_id,product_type,operation_id,machine,tool,start_time,duration,plan_duration,end_time
job3,p1,1,a1_0,1,0.0,18.0,20.0,18.0
job3,p1,2,a3_0,1,23.0,8.0,10.0,31.0
job4,p3,1,a1_0,2,18.0,12.0,20.0,30.0
job4,p3,2,a3_0,2,45.0,6.0,10.0,51.0
job5,p1,1,a1_0,1,30.0,13.0,20.0,43.0
job5,p1,2,a3_0,1,65.0,5.0,10.0,70.0
job6,p3,1,a1_0,2,43.0,13.0,20.0,56.0
job6,p3,2,a3_0,2,83.0,6.0,10.0,89.0
job7,p3,1,a1_0,2,56.0,24.0,20.0,80.0
job7,p3,2,a3_0,2,102.0,12.0,10.0,114.0
job8,p2,1,a2_0,1,0.0,14.0,20.0,14.0
job8,p2,2,a3_0,2,14.0,9.0,10.0,23.0
job9,p3,1,a1_0,2,80.0,28.0,20.0,108.0
job9,p3,2,a3_0,2,126.0,11.0,10.0,137.0
job10,p3,1,a1_0,2,108.0,24.0,20.0,132.0
job10,p3,2,a3_0,2,150.0,13.0,10.0,163.0
job11,p1,1,a1_0,1,132.0,15.0,20.0,147.0
job11,p1,2,a3_0,1,176.0,7.0,10.0,183.0
job12,p3,1,a1_0,2,147.0,13.0,20.0,160.0
job12,p3,2,a3_0,2,196.0,8.0,10.0,204.0
job13,p3,1,a1_0,2,160.0,25.0,20.0,185.0
job13,p3,2,a3_0,2,217.0,14.0,10.0,231.0
job14,p3,1,a1_0,2,185.0,24.0,20.0,209.0
job14,p3,2,a3_0,2,243.0,12.0,10.0,255.0
job15,p4,1,a2_0,2,14.0,13.0,20.0,27.0
job15,p4,2,a3_0,1,31.0,14.0,10.0,45.0
job16,p3,1,a1_0,2,209.0,26.0,20.0,235.0
job16,p3,2,a3_0,2,261.0,6.0,10.0,267.0
job17,p2,1,a2_0,1,27.0,14.0,20.0,41.0
job17,p2,2,a3_0,2,51.0,14.0,10.0,65.0
job18,p1,1,a1_0,1,235.0,16.0,20.0,251.0
job18,p1,2,a3_0,1,273.0,12.0,10.0,285.0
job19,p1,1,a1_0,1,251.0,28.0,20.0,279.0
job19,p1,2,a3_0,1,298.0,13.0,10.0,311.0
job20,p4,1,a2_0,2,41.0,15.0,20.0,56.0
job20,p4,2,a3_0,1,70.0,13.0,10.0,83.0
