job_id,product_type,operation_id,machine,tool,start_time,duration,plan_duration,end_time
job3,p2,1,a2_0,1,0.0,13.0,20.0,13.0
job3,p2,2,a3_0,2,13.0,7.0,10.0,20.0
job4,p3,1,a1_0,2,0.0,13.0,20.0,13.0
job4,p3,2,a3_0,2,20.0,14.0,10.0,34.0
job5,p4,1,a2_0,2,13.0,10.0,20.0,23.0
job5,p4,2,a3_0,1,34.0,5.0,10.0,39.0
job6,p1,1,a1_0,1,13.0,15.0,20.0,28.0
job6,p1,2,a3_0,1,39.0,12.0,10.0,51.0
job7,p3,1,a1_0,2,28.0,13.0,20.0,41.0
job7,p3,2,a3_0,2,51.0,5.0,10.0,56.0
job8,p4,1,a2_0,2,23.0,26.0,20.0,49.0
job8,p4,2,a3_0,1,56.0,8.0,10.0,64.0
job9,p2,1,a2_0,1,49.0,9.0,20.0,58.0
job9,p2,2,a3_0,2,77.0,7.0,10.0,84.0
job10,p1,1,a1_0,1,41.0,10.0,20.0,51.0
job10,p1,2,a3_0,1,64.0,13.0,10.0,77.0
job11,p2,1,a2_0,1,58.0,26.0,20.0,84.0
job11,p2,2,a3_0,2,91.0,6.0,10.0,97.0
job12,p1,1,a1_0,1,51.0,26.0,20.0,77.0
job12,p1,2,a3_0,1,84.0,7.0,10.0,91.0
job13,p2,1,a2_0,1,84.0,27.0,20.0,111.0
job13,p2,2,a3_0,2,114.0,13.0,10.0,127.0
job14,p4,1,a2_0,2,111.0,12.0,20.0,123.0
job14,p4,2,a3_0,1,127.0,7.0,10.0,134.0
job15,p3,1,a1_0,2,77.0,19.0,20.0,96.0
job15,p3,2,a3_0,2,97.0,17.0,10.0,114.0
job16,p3,1,a1_0,2,96.0,29.0,20.0,125.0
job16,p3,2,a3_0,2,134.0,8.0,10.0,142.0
job17,p2,1,a2_0,1,123.0,13.0,20.0,136.0
job17,p2,2,a3_0,2,142.0,12.0,10.0,154.0
job18,p2,1,a2_0,1,136.0,22.0,20.0,158.0
job18,p2,2,a3_0,2,168.0,15.0,10.0,183.0
job19,p1,1,a1_0,1,125.0,13.0,20.0,138.0
job19,p1,2,a3_0,1,154.0,7.0,10.0,161.0
job20,p2,1,a2_0,1,158.0,28.0,20.0,186.0
job20,p2,2,a3_0,2,197.0,13.0,10.0,210.0
