job_id,product_type,operation_id,machine,tool,start_time,duration,plan_duration,end_time
job3,p2,1,a2_0,1,0.0,16.0,20.0,16.0
job3,p2,2,a3_0,2,16.0,9.0,10.0,25.0
job4,p2,1,a2_0,1,16.0,16.0,20.0,32.0
job4,p2,2,a3_0,2,35.0,9.0,10.0,44.0
job5,p4,1,a2_0,2,32.0,22.0,20.0,54.0
job5,p4,2,a3_0,1,54.0,10.0,10.0,64.0
job6,p4,1,a2_0,2,54.0,22.0,20.0,76.0
job6,p4,2,a3_0,1,76.0,10.0,10.0,86.0
job7,p2,1,a2_0,1,76.0,16.0,20.0,92.0
job7,p2,2,a3_0,2,95.0,9.0,10.0,104.0
job8,p4,1,a2_0,2,92.0,22.0,20.0,114.0
job8,p4,2,a3_0,1,118.0,10.0,10.0,128.0
job9,p4,1,a2_0,2,114.0,22.0,20.0,136.0
job9,p4,2,a3_0,1,141.0,10.0,10.0,151.0
job10,p4,1,a2_0,2,136.0,22.0,20.0,158.0
job10,p4,2,a3_0,1,164.0,10.0,10.0,174.0
job11,p1,1,a1_0,1,0.0,20.0,20.0,20.0
job11,p1,2,a3_0,1,25.0,10.0,10.0,35.0
job12,p4,1,a2_0,2,158.0,22.0,20.0,180.0
job12,p4,2,a3_0,1,185.0,10.0,10.0,195.0
job13,p2,1,a2_0,1,180.0,16.0,20.0,196.0
job13,p2,2,a3_0,2,196.0,9.0,10.0,205.0
job14,p4,1,a2_0,2,196.0,22.0,20.0,218.0
job14,p4,2,a3_0,1,218.0,10.0,10.0,228.0
job15,p1,1,a1_0,1,20.0,20.0,20.0,40.0
job15,p1,2,a3_0,1,44.0,10.0,10.0,54.0
job16,p3,1,a1_0,2,40.0,23.0,20.0,63.0
job16,p3,2,a3_0,2,64.0,9.0,10.0,73.0
job17,p2,1,a2_0,1,218.0,16.0,20.0,234.0
job17,p2,2,a3_0,2,237.0,9.0,10.0,246.0
job18,p3,1,a1_0,2,63.0,23.0,20.0,86.0
job18,p3,2,a3_0,2,86.0,9.0,10.0,95.0
job19,p4,1,a2_0,2,234.0,22.0,20.0,256.0
job19,p4,2,a3_0,1,256.0,10.0,10.0,266.0
job20,p4,1,a2_0,2,256.0,22.0,20.0,278.0
job20,p4,2,a3_0,1,278.0,10.0,10.0,288.0
job21,p4,1,a2_0,2,278.0,22.0,20.0,300.0
job21,p4,2,a3_0,1,300.0,10.0,10.0,310.0
job22,p4,1,a2_0,2,300.0,22.0,20.0,322.0
job22,p4,2,a3_0,1,322.0,10.0,10.0,332.0
job23,p3,1,a1_0,2,86.0,23.0,20.0,109.0
job23,p3,2,a3_0,2,109.0,9.0,10.0,118.0
job24,p3,1,a1_0,2,109.0,23.0,20.0,132.0
job24,p3,2,a3_0,2,132.0,9.0,10.0,141.0
job25,p4,1,a2_0,2,322.0,22.0,20.0,344.0
job25,p4,2,a3_0,1,344.0,10.0,10.0,354.0
job26,p3,1,a1_0,2,132.0,23.0,20.0,155.0
job26,p3,2,a3_0,2,155.0,9.0,10.0,164.0
job27,p4,1,a2_0,2,344.0,22.0,20.0,366.0
job27,p4,2,a3_0,1,366.0,10.0,10.0,376.0
job28,p2,1,a2_0,1,366.0,16.0,20.0,382.0
job28,p2,2,a3_0,2,385.0,9.0,10.0,394.0
job29,p4,1,a2_0,2,382.0,22.0,20.0,404.0
job29,p4,2,a3_0,1,404.0,10.0,10.0,414.0
job30,p4,1,a2_0,2,404.0,22.0,20.0,426.0
job30,p4,2,a3_0,1,426.0,10.0,10.0,436.0
job31,p1,1,a1_0,1,155.0,20.0,20.0,175.0
job31,p1,2,a3_0,1,175.0,10.0,10.0,185.0
job32,p4,1,a2_0,2,426.0,22.0,20.0,448.0
job32,p4,2,a3_0,1,448.0,10.0,10.0,458.0
job33,p3,1,a1_0,2,175.0,23.0,20.0,198.0
job33,p3,2,a3_0,2,205.0,9.0,10.0,214.0
job34,p3,1,a1_0,2,198.0,23.0,20.0,221.0
job34,p3,2,a3_0,2,228.0,9.0,10.0,237.0
job35,p4,1,a2_0,2,448.0,22.0,20.0,470.0
job35,p4,2,a3_0,1,470.0,10.0,10.0,480.0
job36,p3,1,a1_0,2,221.0,23.0,20.0,244.0
job36,p3,2,a3_0,2,246.0,9.0,10.0,255.0
job37,p3,1,a1_0,2,244.0,23.0,20.0,267.0
job37,p3,2,a3_0,2,267.0,9.0,10.0,276.0
job38,p4,1,a2_0,2,470.0,22.0,20.0,492.0
job38,p4,2,a3_0,1,492.0,10.0,10.0,502.0
job39,p1,1,a1_0,1,267.0,20.0,20.0,287.0
job39,p1,2,a3_0,1,288.0,10.0,10.0,298.0
job40,p1,1,a1_0,1,287.0,20.0,20.0,307.0
job40,p1,2,a3_0,1,310.0,10.0,10.0,320.0
job41,p2,1,a2_0,1,492.0,16.0,20.0,508.0
job41,p2,2,a3_0,2,508.0,9.0,10.0,517.0
job42,p2,1,a2_0,1,508.0,16.0,20.0,524.0
job42,p2,2,a3_0,2,524.0,9.0,10.0,533.0
job43,p1,1,a1_0,1,307.0,20.0,20.0,327.0
job43,p1,2,a3_0,1,332.0,10.0,10.0,342.0
job44,p1,1,a1_0,1,327.0,20.0,20.0,347.0
job44,p1,2,a3_0,1,354.0,10.0,10.0,364.0
job45,p2,1,a2_0,1,524.0,16.0,20.0,540.0
job45,p2,2,a3_0,2,540.0,9.0,10.0,549.0
job46,p4,1,a2_0,2,540.0,22.0,20.0,562.0
job46,p4,2,a3_0,1,562.0,10.0,10.0,572.0
job47,p4,1,a2_0,2,562.0,22.0,20.0,584.0
job47,p4,2,a3_0,1,584.0,10.0,10.0,594.0
job48,p2,1,a2_0,1,584.0,16.0,20.0,600.0
job48,p2,2,a3_0,2,600.0,9.0,10.0,609.0
job49,p4,1,a2_0,2,600.0,22.0,20.0,622.0
job49,p4,2,a3_0,1,622.0,10.0,10.0,632.0
job50,p3,1,a1_0,2,347.0,23.0,20.0,370.0
job50,p3,2,a3_0,2,376.0,9.0,10.0,385.0
job51,p3,1,a1_0,2,370.0,23.0,20.0,393.0
job51,p3,2,a3_0,2,394.0,9.0,10.0,403.0
job52,p1,1,a1_0,1,393.0,20.0,20.0,413.0
job52,p1,2,a3_0,1,414.0,10.0,10.0,424.0
