job_id,product_type,operation_id,machine,tool,start_time,duration,plan_duration,end_time
job3,p1,1,a1_0,1,0.0,21.0,20.0,21.0
job3,p1,2,a3_0,1,28.0,10.0,10.0,38.0
job4,p3,1,a1_0,2,21.0,23.0,20.0,44.0
job4,p3,2,a3_0,2,48.0,11.0,10.0,59.0
job5,p3,1,a1_0,2,44.0,23.0,20.0,67.0
job5,p3,2,a3_0,2,68.0,11.0,10.0,79.0
job6,p4,1,a2_0,2,0.0,20.0,20.0,20.0
job6,p4,2,a3_0,1,20.0,8.0,10.0,28.0
job7,p4,1,a2_0,2,20.0,20.0,20.0,40.0
job7,p4,2,a3_0,1,40.0,8.0,10.0,48.0
job8,p3,1,a1_0,2,67.0,23.0,20.0,90.0
job8,p3,2,a3_0,2,90.0,11.0,10.0,101.0
job9,p3,1,a1_0,2,90.0,23.0,20.0,113.0
job9,p3,2,a3_0,2,113.0,11.0,10.0,124.0
job10,p3,1,a1_0,2,113.0,23.0,20.0,136.0
job10,p3,2,a3_0,2,136.0,11.0,10.0,147.0
job11,p3,1,a1_0,2,136.0,23.0,20.0,159.0
job11,p3,2,a3_0,2,159.0,11.0,10.0,170.0
job12,p4,1,a2_0,2,40.0,20.0,20.0,60.0
job12,p4,2,a3_0,1,60.0,8.0,10.0,68.0
job13,p4,1,a2_0,2,60.0,20.0,20.0,80.0
job13,p4,2,a3_0,1,80.0,8.0,10.0,88.0
job14,p2,1,a2_0,1,80.0,21.0,20.0,101.0
job14,p2,2,a3_0,2,101.0,9.0,10.0,110.0
job15,p4,1,a2_0,2,101.0,20.0,20.0,121.0
job15,p4,2,a3_0,1,124.0,8.0,10.0,132.0
job16,p1,1,a1_0,1,159.0,21.0,20.0,180.0
job16,p1,2,a3_0,1,180.0,10.0,10.0,190.0
job17,p4,1,a2_0,2,121.0,20.0,20.0,141.0
job17,p4,2,a3_0,1,147.0,8.0,10.0,155.0
job18,p4,1,a2_0,2,141.0,20.0,20.0,161.0
job18,p4,2,a3_0,1,170.0,8.0,10.0,178.0
job19,p2,1,a2_0,1,161.0,21.0,20.0,182.0
job19,p2,2,a3_0,2,190.0,9.0,10.0,199.0
job20,p1,1,a1_0,1,180.0,21.0,20.0,201.0
job20,p1,2,a3_0,1,201.0,10.0,10.0,211.0
job21,p2,1,a2_0,1,182.0,21.0,20.0,203.0
job21,p2,2,a3_0,2,211.0,9.0,10.0,220.0
job22,p2,1,a2_0,1,203.0,21.0,20.0,224.0
job22,p2,2,a3_0,2,232.0,9.0,10.0,241.0
job23,p2,1,a2_0,1,224.0,21.0,20.0,245.0
job23,p2,2,a3_0,2,253.0,9.0,10.0,262.0
job24,p1,1,a1_0,1,201.0,21.0,20.0,222.0
job24,p1,2,a3_0,1,222.0,10.0,10.0,232.0
job25,p1,1,a1_0,1,222.0,21.0,20.0,243.0
job25,p1,2,a3_0,1,243.0,10.0,10.0,253.0
job26,p4,1,a2_0,2,245.0,20.0,20.0,265.0
job26,p4,2,a3_0,1,265.0,8.0,10.0,273.0
job27,p3,1,a1_0,2,243.0,23.0,20.0,266.0
job27,p3,2,a3_0,2,273.0,11.0,10.0,284.0
job28,p1,1,a1_0,1,266.0,21.0,20.0,287.0
job28,p1,2,a3_0,1,295.0,10.0,10.0,305.0
job29,p1,1,a1_0,1,287.0,21.0,20.0,308.0
job29,p1,2,a3_0,1,314.0,10.0,10.0,324.0
job30,p2,1,a2_0,1,265.0,21.0,20.0,286.0
job30,p2,2,a3_0,2,286.0,9.0,10.0,295.0
job31,p4,1,a2_0,2,286.0,20.0,20.0,306.0
job31,p4,2,a3_0,1,306.0,8.0,10.0,314.0
job32,p4,1,a2_0,2,306.0,20.0,20.0,326.0
job32,p4,2,a3_0,1,326.0,8.0,10.0,334.0
job33,p1,1,a1_0,1,308.0,21.0,20.0,329.0
job33,p1,2,a3_0,1,334.0,10.0,10.0,344.0
