job_id,product_type,operation_id,machine,tool,start_time,duration,plan_duration,end_time
job3,p2,1,a2_0,1,0.0,18.0,20.0,18.0
job3,p2,2,a3_0,2,18.0,10.0,10.0,28.0
job4,p3,1,a1_0,2,0.0,18.0,20.0,18.0
job4,p3,2,a3_0,2,28.0,9.0,10.0,37.0
job5,p3,1,a1_0,2,18.0,18.0,20.0,36.0
job5,p3,2,a3_0,2,46.0,9.0,10.0,55.0
job6,p3,1,a1_0,2,36.0,18.0,20.0,54.0
job6,p3,2,a3_0,2,64.0,9.0,10.0,73.0
job7,p4,1,a2_0,2,18.0,18.0,20.0,36.0
job7,p4,2,a3_0,1,37.0,9.0,10.0,46.0
job8,p4,1,a2_0,2,36.0,18.0,20.0,54.0
job8,p4,2,a3_0,1,55.0,9.0,10.0,64.0
job9,p1,1,a1_0,1,54.0,14.0,20.0,68.0
job9,p1,2,a3_0,1,73.0,9.0,10.0,82.0
job10,p1,1,a1_0,1,68.0,14.0,20.0,82.0
job10,p1,2,a3_0,1,92.0,9.0,10.0,101.0
job11,p2,1,a2_0,1,54.0,18.0,20.0,72.0
job11,p2,2,a3_0,2,82.0,10.0,10.0,92.0
job12,p2,1,a2_0,1,72.0,18.0,20.0,90.0
job12,p2,2,a3_0,2,101.0,10.0,10.0,111.0
job13,p4,1,a2_0,2,90.0,18.0,20.0,108.0
job13,p4,2,a3_0,1,120.0,9.0,10.0,129.0
job14,p3,1,a1_0,2,82.0,18.0,20.0,100.0
job14,p3,2,a3_0,2,111.0,9.0,10.0,120.0
job15,p2,1,a2_0,1,108.0,18.0,20.0,126.0
job15,p2,2,a3_0,2,138.0,10.0,10.0,148.0
job16,p2,1,a2_0,1,126.0,18.0,20.0,144.0
job16,p2,2,a3_0,2,157.0,10.0,10.0,167.0
job17,p1,1,a1_0,1,100.0,14.0,20.0,114.0
job17,p1,2,a3_0,1,129.0,9.0,10.0,138.0
job18,p3,1,a1_0,2,114.0,18.0,20.0,132.0
job18,p3,2,a3_0,2,148.0,9.0,10.0,157.0
job19,p4,1,a2_0,2,144.0,18.0,20.0,162.0
job19,p4,2,a3_0,1,176.0,9.0,10.0,185.0
job20,p1,1,a1_0,1,132.0,14.0,20.0,146.0
job20,p1,2,a3_0,1,167.0,9.0,10.0,176.0
job21,p2,1,a2_0,1,162.0,18.0,20.0,180.0
job21,p2,2,a3_0,2,203.0,10.0,10.0,213.0
job22,p2,1,a2_0,1,180.0,18.0,20.0,198.0
job22,p2,2,a3_0,2,222.0,10.0,10.0,232.0
job23,p3,1,a1_0,2,146.0,18.0,20.0,164.0
job23,p3,2,a3_0,2,185.0,9.0,10.0,194.0
job24,p2,1,a2_0,1,198.0,18.0,20.0,216.0
job24,p2,2,a3_0,2,241.0,10.0,10.0,251.0
job25,p1,1,a1_0,1,164.0,14.0,20.0,178.0
job25,p1,2,a3_0,1,194.0,9.0,10.0,203.0
job26,p3,1,a1_0,2,178.0,18.0,20.0,196.0
job26,p3,2,a3_0,2,213.0,9.0,10.0,222.0
job27,p2,1,a2_0,1,216.0,18.0,20.0,234.0
job27,p2,2,a3_0,2,260.0,10.0,10.0,270.0
job28,p3,1,a1_0,2,196.0,18.0,20.0,214.0
job28,p3,2,a3_0,2,232.0,9.0,10.0,241.0
job29,p4,1,a2_0,2,234.0,18.0,20.0,252.0
