job_id,product_type,operation_id,machine,tool,start_time,duration,plan_duration,end_time
job3,p1,1,a1_0,1,0.0,18.0,20.0,18.0
job3,p1,2,a3_0,1,18.0,10.0,10.0,28.0
job4,p2,1,a2_0,1,0.0,18.0,20.0,18.0
job4,p2,2,a3_0,2,28.0,9.0,10.0,37.0
job5,p3,1,a1_0,2,18.0,13.0,20.0,31.0
job5,p3,2,a3_0,2,37.0,12.0,10.0,49.0
job6,p4,1,a2_0,2,18.0,15.0,20.0,33.0
job6,p4,2,a3_0,1,49.0,7.0,10.0,56.0
job7,p4,1,a2_0,2,33.0,29.0,20.0,62.0
job7,p4,2,a3_0,1,66.0,6.0,10.0,72.0
job8,p4,1,a2_0,2,62.0,26.0,20.0,88.0
job8,p4,2,a3_0,1,92.0,7.0,10.0,99.0
job9,p3,1,a1_0,2,31.0,28.0,20.0,59.0
job9,p3,2,a3_0,2,59.0,7.0,10.0,66.0
job10,p1,1,a1_0,1,59.0,14.0,20.0,73.0
job10,p1,2,a3_0,1,73.0,13.0,10.0,86.0
job11,p4,1,a2_0,2,88.0,24.0,20.0,112.0
job11,p4,2,a3_0,1,112.0,13.0,10.0,125.0
job12,p2,1,a2_0,1,112.0,16.0,20.0,128.0
job12,p2,2,a3_0,2,137.0,6.0,10.0,143.0
job13,p3,1,a1_0,2,73.0,12.0,20.0,85.0
job13,p3,2,a3_0,2,86.0,6.0,10.0,92.0
job14,p1,1,a1_0,1,85.0,13.0,20.0,98.0
job14,p1,2,a3_0,1,99.0,13.0,10.0,112.0
job15,p2,1,a2_0,1,128.0,23.0,20.0,151.0
job15,p2,2,a3_0,2,151.0,7.0,10.0,158.0
job16,p4,1,a2_0,2,151.0,15.0,20.0,166.0
job16,p4,2,a3_0,1,166.0,5.0,10.0,171.0
job17,p1,1,a1_0,1,98.0,24.0,20.0,122.0
job17,p1,2,a3_0,1,125.0,12.0,10.0,137.0
job18,p1,1,a1_0,1,122.0,22.0,20.0,144.0
job18,p1,2,a3_0,1,144.0,7.0,10.0,151.0
job19,p2,1,a2_0,1,166.0,15.0,20.0,181.0
job19,p2,2,a3_0,2,183.0,9.0,10.0,192.0
job20,p2,1,a2_0,1,181.0,24.0,20.0,205.0
job20,p2,2,a3_0,2,205.0,8.0,10.0,213.0
job21,p2,1,a2_0,1,205.0,27.0,20.0,232.0
job21,p2,2,a3_0,2,232.0,13.0,10.0,245.0
job22,p2,1,a2_0,1,232.0,23.0,20.0,255.0
job22,p2,2,a3_0,2,259.0,13.0,10.0,272.0
job23,p1,1,a1_0,1,144.0,26.0,20.0,170.0
job23,p1,2,a3_0,1,171.0,12.0,10.0,183.0
job24,p1,1,a1_0,1,170.0,29.0,20.0,199.0
job24,p1,2,a3_0,1,199.0,5.0,10.0,204.0
job25,p2,1,a2_0,1,255.0,28.0,20.0,283.0
job25,p2,2,a3_0,2,284.0,11.0,10.0,295.0
job26,p2,1,a2_0,1,283.0,25.0,20.0,308.0
job26,p2,2,a3_0,2,309.0,16.0,10.0,325.0
job27,p3,1,a1_0,2,199.0,12.0,20.0,211.0
job27,p3,2,a3_0,2,213.0,14.0,10.0,227.0
job28,p3,1,a1_0,2,211.0,29.0,20.0,240.0
job28,p3,2,a3_0,2,245.0,14.0,10.0,259.0
job29,p3,1,a1_0,2,240.0,24.0,20.0,264.0
job29,p3,2,a3_0,2,272.0,12.0,10.0,284.0
job30,p2,1,a2_0,1,308.0,26.0,20.0,334.0
job30,p2,2,a3_0,2,345.0,7.0,10.0,352.0
job31,p2,1,a2_0,1,334.0,27.0,20.0,361.0
job31,p2,2,a3_0,2,361.0,6.0,10.0,367.0
job32,p3,1,a1_0,2,264.0,23.0,20.0,287.0
job32,p3,2,a3_0,2,295.0,14.0,10.0,309.0
job33,p4,1,a2_0,2,361.0,15.0,20.0,376.0
job33,p4,2,a3_0,1,378.0,14.0,10.0,392.0
job34,p3,1,a1_0,2,287.0,28.0,20.0,315.0
job34,p3,2,a3_0,2,325.0,14.0,10.0,339.0
job35,p1,1,a1_0,1,315.0,13.0,20.0,328.0
job35,p1,2,a3_0,1,339.0,6.0,10.0,345.0
job36,p2,1,a2_0,1,376.0,15.0,20.0,391.0
job36,p2,2,a3_0,2,392.0,8.0,10.0,400.0
job37,p4,1,a2_0,2,391.0,17.0,20.0,408.0
job37,p4,2,a3_0,1,408.0,14.0,10.0,422.0
job38,p4,1,a2_0,2,408.0,22.0,20.0,430.0
job38,p4,2,a3_0,1,442.0,13.0,10.0,455.0
job39,p2,1,a2_0,1,430.0,14.0,20.0,444.0
job39,p2,2,a3_0,2,455.0,6.0,10.0,461.0
job40,p1,1,a1_0,1,328.0,24.0,20.0,352.0
job40,p1,2,a3_0,1,352.0,7.0,10.0,359.0
job41,p1,1,a1_0,1,352.0,21.0,20.0,373.0
job41,p1,2,a3_0,1,373.0,5.0,10.0,378.0
job42,p1,1,a1_0,1,373.0,24.0,20.0,397.0
job42,p1,2,a3_0,1,400.0,8.0,10.0,408.0
job43,p1,1,a1_0,1,397.0,32.0,20.0,429.0
job43,p1,2,a3_0,1,429.0,13.0,10.0,442.0
job44,p4,1,a2_0,2,444.0,12.0,20.0,456.0
job44,p4,2,a3_0,1,461.0,8.0,10.0,469.0
job45,p4,1,a2_0,2,456.0,23.0,20.0,479.0
job45,p4,2,a3_0,1,488.0,9.0,10.0,497.0
job46,p2,1,a2_0,1,479.0,13.0,20.0,492.0
job46,p2,2,a3_0,2,497.0,5.0,10.0,502.0
job47,p1,1,a1_0,1,429.0,28.0,20.0,457.0
job47,p1,2,a3_0,1,469.0,12.0,10.0,481.0
job48,p4,1,a2_0,2,492.0,12.0,20.0,504.0
job48,p4,2,a3_0,1,512.0,7.0,10.0,519.0
job49,p3,1,a1_0,2,457.0,12.0,20.0,469.0
job49,p3,2,a3_0,2,481.0,7.0,10.0,488.0
job50,p4,1,a2_0,2,504.0,25.0,20.0,529.0
job50,p4,2,a3_0,1,529.0,7.0,10.0,536.0
job51,p2,1,a2_0,1,529.0,19.0,20.0,548.0
job51,p2,2,a3_0,2,548.0,13.0,10.0,561.0
job52,p4,1,a2_0,2,548.0,19.0,20.0,567.0
job52,p4,2,a3_0,1,568.0,13.0,10.0,581.0
job53,p4,1,a2_0,2,567.0,28.0,20.0,595.0
job53,p4,2,a3_0,1,597.0,8.0,10.0,605.0
job54,p3,1,a1_0,2,469.0,25.0,20.0,494.0
job54,p3,2,a3_0,2,502.0,10.0,10.0,512.0
job55,p3,1,a1_0,2,494.0,23.0,20.0,517.0
job55,p3,2,a3_0,2,519.0,7.0,10.0,526.0
job56,p3,1,a1_0,2,517.0,21.0,20.0,538.0
job56,p3,2,a3_0,2,538.0,8.0,10.0,546.0
job57,p2,1,a2_0,1,595.0,13.0,20.0,608.0
job57,p2,2,a3_0,2,615.0,14.0,10.0,629.0
job58,p4,1,a2_0,2,608.0,17.0,20.0,625.0
job58,p4,2,a3_0,1,629.0,8.0,10.0,637.0
job59,p1,1,a1_0,1,538.0,12.0,20.0,550.0
job59,p1,2,a3_0,1,561.0,7.0,10.0,568.0
job60,p2,1,a2_0,1,625.0,14.0,20.0,639.0
job60,p2,2,a3_0,2,643.0,10.0,10.0,653.0
job61,p2,1,a2_0,1,639.0,33.0,20.0,672.0
job61,p2,2,a3_0,2,672.0,12.0,10.0,684.0
job62,p2,1,a2_0,1,672.0,24.0,20.0,696.0
job62,p2,2,a3_0,2,705.0,6.0,10.0,711.0
job63,p4,1,a2_0,2,696.0,15.0,20.0,711.0
job63,p4,2,a3_0,1,721.0,9.0,10.0,730.0
job64,p1,1,a1_0,1,550.0,25.0,20.0,575.0
job64,p1,2,a3_0,1,581.0,11.0,10.0,592.0
job65,p2,1,a2_0,1,711.0,14.0,20.0,725.0
job65,p2,2,a3_0,2,743.0,9.0,10.0,752.0
job66,p2,1,a2_0,1,725.0,28.0,20.0,753.0
job66,p2,2,a3_0,2,759.0,5.0,10.0,764.0
job67,p2,1,a2_0,1,753.0,26.0,20.0,779.0
job67,p2,2,a3_0,2,779.0,10.0,10.0,789.0
job68,p3,1,a1_0,2,575.0,11.0,20.0,586.0
job68,p3,2,a3_0,2,592.0,5.0,10.0,597.0
job69,p3,1,a1_0,2,586.0,22.0,20.0,608.0
job69,p3,2,a3_0,2,608.0,7.0,10.0,615.0
job70,p3,1,a1_0,2,608.0,25.0,20.0,633.0
job70,p3,2,a3_0,2,637.0,6.0,10.0,643.0
job71,p3,1,a1_0,2,633.0,21.0,20.0,654.0
job71,p3,2,a3_0,2,654.0,16.0,10.0,670.0
job72,p2,1,a2_0,1,779.0,26.0,20.0,805.0
job72,p2,2,a3_0,2,806.0,6.0,10.0,812.0
job73,p4,1,a2_0,2,805.0,13.0,20.0,818.0
job73,p4,2,a3_0,1,828.0,5.0,10.0,833.0
job74,p4,1,a2_0,2,818.0,27.0,20.0,845.0
job74,p4,2,a3_0,1,850.0,7.0,10.0,857.0
job75,p3,1,a1_0,2,654.0,26.0,20.0,680.0
job75,p3,2,a3_0,2,684.0,13.0,10.0,697.0
job76,p1,1,a1_0,1,680.0,11.0,20.0,691.0
job76,p1,2,a3_0,1,697.0,8.0,10.0,705.0
job77,p2,1,a2_0,1,845.0,9.0,20.0,854.0
job77,p2,2,a3_0,2,857.0,12.0,10.0,869.0
job78,p3,1,a1_0,2,691.0,13.0,20.0,704.0
job78,p3,2,a3_0,2,711.0,10.0,10.0,721.0
job79,p1,1,a1_0,1,704.0,19.0,20.0,723.0
job79,p1,2,a3_0,1,730.0,13.0,10.0,743.0
job80,p2,1,a2_0,1,854.0,31.0,20.0,885.0
job80,p2,2,a3_0,2,897.0,10.0,10.0,907.0
job81,p2,1,a2_0,1,885.0,21.0,20.0,906.0
job81,p2,2,a3_0,2,907.0,12.0,10.0,919.0
job82,p1,1,a1_0,1,723.0,26.0,20.0,749.0
job82,p1,2,a3_0,1,752.0,7.0,10.0,759.0
job83,p4,1,a2_0,2,906.0,10.0,20.0,916.0
job83,p4,2,a3_0,1,931.0,7.0,10.0,938.0
job84,p4,1,a2_0,2,916.0,31.0,20.0,947.0
job84,p4,2,a3_0,1,965.0,13.0,10.0,978.0
job85,p2,1,a2_0,1,947.0,16.0,20.0,963.0
job85,p2,2,a3_0,2,978.0,5.0,10.0,983.0
job86,p1,1,a1_0,1,749.0,24.0,20.0,773.0
job86,p1,2,a3_0,1,773.0,5.0,10.0,778.0
job87,p2,1,a2_0,1,963.0,31.0,20.0,994.0
job87,p2,2,a3_0,2,994.0,7.0,10.0,1001.0
job88,p3,1,a1_0,2,773.0,11.0,20.0,784.0
job88,p3,2,a3_0,2,789.0,12.0,10.0,801.0
job89,p1,1,a1_0,1,784.0,14.0,20.0,798.0
job89,p1,2,a3_0,1,801.0,5.0,10.0,806.0
job90,p3,1,a1_0,2,798.0,19.0,20.0,817.0
job90,p3,2,a3_0,2,817.0,11.0,10.0,828.0
job91,p4,1,a2_0,2,994.0,15.0,20.0,1009.0
job91,p4,2,a3_0,1,1009.0,13.0,10.0,1022.0
job92,p1,1,a1_0,1,817.0,11.0,20.0,828.0
job92,p1,2,a3_0,1,833.0,11.0,10.0,844.0
job93,p3,1,a1_0,2,828.0,11.0,20.0,839.0
job93,p3,2,a3_0,2,844.0,6.0,10.0,850.0
