job_id,product_type,operation_id,machine,tool,start_time,duration,plan_duration,end_time
job3,p2,1,a2_0,1,0,23,20.0,23
job3,p2,2,a3_0,2,23,15,10.0,38
job4,p4,1,a2_0,2,23,13,20.0,36
job4,p4,2,a3_0,1,44,6,10.0,50
job5,p1,1,a1_0,1,0,23,20.0,23
job5,p1,2,a3_0,1,38,6,10.0,44
job6,p2,1,a2_0,1,36,11,20.0,47
job6,p2,2,a3_0,2,58,12,10.0,70
job7,p2,1,a2_0,1,47,27,20.0,74
job7,p2,2,a3_0,2,86,9,10.0,95
job8,p4,1,a2_0,2,74,20,20.0,94
job8,p4,2,a3_0,1,120,7,10.0,127
job9,p2,1,a2_0,1,94,17,20.0,111
job9,p2,2,a3_0,2,139,9,10.0,148
job10,p3,1,a1_0,2,23,14,20.0,37
job10,p3,2,a3_0,2,50,8,10.0,58
job11,p1,1,a1_0,1,37,12,20.0,49
job11,p1,2,a3_0,1,70,8,10.0,78
job12,p1,1,a1_0,1,49,17,20.0,66
job12,p1,2,a3_0,1,78,8,10.0,86
job13,p3,1,a1_0,2,66,13,20.0,79
job13,p3,2,a3_0,2,95,12,10.0,107
job14,p3,1,a1_0,2,79,13,20.0,92
job14,p3,2,a3_0,2,107,13,10.0,120
job15,p3,1,a1_0,2,92,14,20.0,106
job15,p3,2,a3_0,2,127,12,10.0,139
job16,p2,1,a2_0,1,111,25,20.0,136
job16,p2,2,a3_0,2,160,7,10.0,167
job17,p2,1,a2_0,1,136,11,20.0,147
job17,p2,2,a3_0,2,175,7,10.0,182
job18,p1,1,a1_0,1,106,27,20.0,133
job18,p1,2,a3_0,1,148,12,10.0,160
job19,p1,1,a1_0,1,133,14,20.0,147
job19,p1,2,a3_0,1,167,8,10.0,175
job20,p1,1,a1_0,1,147,14,20.0,161
job20,p1,2,a3_0,1,197,14,10.0,211
job21,p1,1,a1_0,1,161,24,20.0,185
job21,p1,2,a3_0,1,219,14,10.0,233
job22,p2,1,a2_0,1,147,13,20.0,160
job22,p2,2,a3_0,2,182,15,10.0,197
job23,p3,1,a1_0,2,185,13,20.0,198
job23,p3,2,a3_0,2,242,8,10.0,250
job24,p3,1,a1_0,2,198,15,20.0,213
job24,p3,2,a3_0,2,262,9,10.0,271
job25,p3,1,a1_0,2,213,32,20.0,245
job25,p3,2,a3_0,2,285,8,10.0,293
job26,p4,1,a2_0,2,160,13,20.0,173
job26,p4,2,a3_0,1,211,8,10.0,219
job27,p3,1,a1_0,2,245,12,20.0,257
job27,p3,2,a3_0,2,300,8,10.0,308
job28,p1,1,a1_0,1,257,37,20.0,294
job28,p1,2,a3_0,1,322,8,10.0,330
job29,p4,1,a2_0,2,173,15,20.0,188
job29,p4,2,a3_0,1,233,9,10.0,242
job30,p2,1,a2_0,1,188,10,20.0,198
job30,p2,2,a3_0,2,250,6,10.0,256
job31,p2,1,a2_0,1,198,10,20.0,208
job31,p2,2,a3_0,2,256,6,10.0,262
job32,p1,1,a1_0,1,294,25,20.0,319
job32,p1,2,a3_0,1,342,8,10.0,350
job33,p1,1,a1_0,1,319,24,20.0,343
job33,p1,2,a3_0,1,357,8,10.0,365
job34,p1,1,a1_0,1,343,27,20.0,370
job34,p1,2,a3_0,1,377,14,10.0,391
job35,p1,1,a1_0,1,370,24,20.0,394
job35,p1,2,a3_0,1,408,9,10.0,417
job36,p4,1,a2_0,2,208,13,20.0,221
job36,p4,2,a3_0,1,271,14,10.0,285
job37,p2,1,a2_0,1,221,26,20.0,247
job37,p2,2,a3_0,2,293,7,10.0,300
job38,p4,1,a2_0,2,247,20,20.0,267
job38,p4,2,a3_0,1,308,8,10.0,316
job39,p4,1,a2_0,2,267,13,20.0,280
job39,p4,2,a3_0,1,316,6,10.0,322
job40,p3,1,a1_0,2,394,27,20.0,421
job40,p3,2,a3_0,2,430,8,10.0,438
job41,p1,1,a1_0,1,421,15,20.0,436
job41,p1,2,a3_0,1,446,8,10.0,454
job42,p1,1,a1_0,1,436,27,20.0,463
job42,p1,2,a3_0,1,463,6,10.0,469
job43,p4,1,a2_0,2,280,26,20.0,306
job43,p4,2,a3_0,1,330,12,10.0,342
job44,p2,1,a2_0,1,306,27,20.0,333
job44,p2,2,a3_0,2,350,7,10.0,357
job45,p2,1,a2_0,1,333,27,20.0,360
job45,p2,2,a3_0,2,365,12,10.0,377
job46,p4,1,a2_0,2,360,12,20.0,372
job46,p4,2,a3_0,1,391,12,10.0,403
job47,p1,1,a1_0,1,463,28,20.0,491
job47,p1,2,a3_0,1,491,13,10.0,504
job48,p4,1,a2_0,2,372,21,20.0,393
job48,p4,2,a3_0,1,403,5,10.0,408
job49,p1,1,a1_0,1,491,24,20.0,515
job49,p1,2,a3_0,1,515,9,10.0,524
job50,p2,1,a2_0,1,393,11,20.0,404
job50,p2,2,a3_0,2,417,7,10.0,424
job51,p2,1,a2_0,1,404,11,20.0,415
job51,p2,2,a3_0,2,424,6,10.0,430
job52,p4,1,a2_0,2,415,15,20.0,430
job52,p4,2,a3_0,1,438,8,10.0,446
