job_id,product_type,operation_id,machine,tool,start_time,duration,plan_duration,end_time
job3,p1,1,a1_0,1,0.0,12.0,20.0,12.0
job3,p1,2,a3_0,1,12.0,6.0,10.0,18.0
job4,p4,1,a2_0,2,0.0,16.0,20.0,16.0
job4,p4,2,a3_0,1,18.0,12.0,10.0,30.0
job5,p4,1,a2_0,2,16.0,24.0,20.0,40.0
job5,p4,2,a3_0,1,51.0,12.0,10.0,63.0
job6,p2,1,a2_0,1,40.0,15.0,20.0,55.0
job6,p2,2,a3_0,2,63.0,7.0,10.0,70.0
job7,p2,1,a2_0,1,55.0,24.0,20.0,79.0
job7,p2,2,a3_0,2,79.0,7.0,10.0,86.0
job8,p1,1,a1_0,1,12.0,25.0,20.0,37.0
job8,p1,2,a3_0,1,37.0,14.0,10.0,51.0
job9,p1,1,a1_0,1,37.0,25.0,20.0,62.0
job9,p1,2,a3_0,1,70.0,6.0,10.0,76.0
job10,p1,1,a1_0,1,62.0,23.0,20.0,85.0
job10,p1,2,a3_0,1,86.0,8.0,10.0,94.0
job11,p1,1,a1_0,1,85.0,24.0,20.0,109.0
job11,p1,2,a3_0,1,109.0,14.0,10.0,123.0
job12,p4,1,a2_0,2,79.0,12.0,20.0,91.0
job12,p4,2,a3_0,1,94.0,13.0,10.0,107.0
job13,p1,1,a1_0,1,109.0,28.0,20.0,137.0
job13,p1,2,a3_0,1,137.0,11.0,10.0,148.0
job14,p1,1,a1_0,1,137.0,26.0,20.0,163.0
job14,p1,2,a3_0,1,167.0,8.0,10.0,175.0
job15,p4,1,a2_0,2,91.0,22.0,20.0,113.0
job15,p4,2,a3_0,1,123.0,14.0,10.0,137.0
job16,p4,1,a2_0,2,113.0,27.0,20.0,140.0
job16,p4,2,a3_0,1,148.0,13.0,10.0,161.0
job17,p1,1,a1_0,1,163.0,29.0,20.0,192.0
job17,p1,2,a3_0,1,204.0,13.0,10.0,217.0
job18,p2,1,a2_0,1,140.0,12.0,20.0,152.0
job18,p2,2,a3_0,2,161.0,6.0,10.0,167.0
job19,p4,1,a2_0,2,152.0,16.0,20.0,168.0
job19,p4,2,a3_0,1,175.0,15.0,10.0,190.0
job20,p2,1,a2_0,1,168.0,12.0,20.0,180.0
job20,p2,2,a3_0,2,190.0,7.0,10.0,197.0
job21,p3,1,a1_0,2,192.0,16.0,20.0,208.0
job21,p3,2,a3_0,2,224.0,12.0,10.0,236.0
job22,p3,1,a1_0,2,208.0,24.0,20.0,232.0
job22,p3,2,a3_0,2,250.0,14.0,10.0,264.0
job23,p3,1,a1_0,2,232.0,27.0,20.0,259.0
job23,p3,2,a3_0,2,270.0,5.0,10.0,275.0
job24,p1,1,a1_0,1,259.0,14.0,20.0,273.0
job24,p1,2,a3_0,1,283.0,11.0,10.0,294.0
job25,p3,1,a1_0,2,273.0,14.0,20.0,287.0
job25,p3,2,a3_0,2,294.0,6.0,10.0,300.0
job26,p4,1,a2_0,2,180.0,10.0,20.0,190.0
job26,p4,2,a3_0,1,197.0,7.0,10.0,204.0
job27,p2,1,a2_0,1,190.0,14.0,20.0,204.0
job27,p2,2,a3_0,2,217.0,7.0,10.0,224.0
job28,p2,1,a2_0,1,204.0,26.0,20.0,230.0
job28,p2,2,a3_0,2,236.0,14.0,10.0,250.0
job29,p3,1,a1_0,2,287.0,28.0,20.0,315.0
job29,p3,2,a3_0,2,317.0,14.0,10.0,331.0
job30,p4,1,a2_0,2,230.0,15.0,20.0,245.0
job30,p4,2,a3_0,1,264.0,6.0,10.0,270.0
job31,p4,1,a2_0,2,245.0,25.0,20.0,270.0
job31,p4,2,a3_0,1,275.0,8.0,10.0,283.0
job32,p1,1,a1_0,1,315.0,18.0,20.0,333.0
job32,p1,2,a3_0,1,338.0,12.0,10.0,350.0
job33,p4,1,a2_0,2,270.0,27.0,20.0,297.0
job33,p4,2,a3_0,1,300.0,7.0,10.0,307.0
job34,p2,1,a2_0,1,297.0,12.0,20.0,309.0
job34,p2,2,a3_0,2,309.0,8.0,10.0,317.0
job35,p4,1,a2_0,2,309.0,12.0,20.0,321.0
job35,p4,2,a3_0,1,331.0,7.0,10.0,338.0
job36,p4,1,a2_0,2,321.0,26.0,20.0,347.0
job36,p4,2,a3_0,1,350.0,13.0,10.0,363.0
job37,p2,1,a2_0,1,347.0,14.0,20.0,361.0
job37,p2,2,a3_0,2,376.0,6.0,10.0,382.0
job38,p4,1,a2_0,2,361.0,13.0,20.0,374.0
