job_id,product_type,operation_id,machine,tool,start_time,duration,plan_duration,end_time
job3,p4,1,a2_0,2,0.0,14.0,20.0,14.0
job3,p4,2,a3_0,1,21.0,13.0,10.0,34.0
job4,p1,1,a1_0,1,0.0,12.0,20.0,12.0
job4,p1,2,a3_0,1,12.0,9.0,10.0,21.0
job5,p4,1,a2_0,2,14.0,21.0,20.0,35.0
job5,p4,2,a3_0,1,43.0,6.0,10.0,49.0
job6,p2,1,a2_0,1,35.0,16.0,20.0,51.0
job6,p2,2,a3_0,2,51.0,5.0,10.0,56.0
job7,p3,1,a1_0,2,12.0,14.0,20.0,26.0
job7,p3,2,a3_0,2,34.0,9.0,10.0,43.0
job8,p2,1,a2_0,1,51.0,25.0,20.0,76.0
job8,p2,2,a3_0,2,76.0,12.0,10.0,88.0
job9,p3,1,a1_0,2,26.0,34.0,20.0,60.0
job9,p3,2,a3_0,2,60.0,11.0,10.0,71.0
job10,p3,1,a1_0,2,60.0,22.0,20.0,82.0
job10,p3,2,a3_0,2,88.0,13.0,10.0,101.0
job11,p1,1,a1_0,1,82.0,11.0,20.0,93.0
job11,p1,2,a3_0,1,107.0,12.0,10.0,119.0
job12,p3,1,a1_0,2,93.0,17.0,20.0,110.0
job12,p3,2,a3_0,2,119.0,6.0,10.0,125.0
job13,p1,1,a1_0,1,110.0,20.0,20.0,130.0
job13,p1,2,a3_0,1,140.0,8.0,10.0,148.0
job14,p3,1,a1_0,2,130.0,16.0,20.0,146.0
job14,p3,2,a3_0,2,148.0,8.0,10.0,156.0
job15,p4,1,a2_0,2,76.0,14.0,20.0,90.0
job15,p4,2,a3_0,1,101.0,6.0,10.0,107.0
job16,p3,1,a1_0,2,146.0,21.0,20.0,167.0
job16,p3,2,a3_0,2,170.0,10.0,10.0,180.0
job17,p4,1,a2_0,2,90.0,22.0,20.0,112.0
job17,p4,2,a3_0,1,125.0,7.0,10.0,132.0
job18,p2,1,a2_0,1,112.0,13.0,20.0,125.0
job18,p2,2,a3_0,2,132.0,8.0,10.0,140.0
job19,p2,1,a2_0,1,125.0,24.0,20.0,149.0
job19,p2,2,a3_0,2,156.0,14.0,10.0,170.0
job20,p1,1,a1_0,1,167.0,13.0,20.0,180.0
job20,p1,2,a3_0,1,193.0,8.0,10.0,201.0
job21,p2,1,a2_0,1,149.0,24.0,20.0,173.0
job21,p2,2,a3_0,2,180.0,13.0,10.0,193.0
job22,p1,1,a1_0,1,180.0,27.0,20.0,207.0
job22,p1,2,a3_0,1,221.0,8.0,10.0,229.0
job23,p4,1,a2_0,2,173.0,21.0,20.0,194.0
job23,p4,2,a3_0,1,201.0,15.0,10.0,216.0
job24,p2,1,a2_0,1,194.0,12.0,20.0,206.0
job24,p2,2,a3_0,2,216.0,5.0,10.0,221.0
job25,p3,1,a1_0,2,207.0,15.0,20.0,222.0
job25,p3,2,a3_0,2,229.0,7.0,10.0,236.0
job26,p3,1,a1_0,2,222.0,25.0,20.0,247.0
job26,p3,2,a3_0,2,250.0,12.0,10.0,262.0
job27,p2,1,a2_0,1,206.0,29.0,20.0,235.0
job27,p2,2,a3_0,2,236.0,14.0,10.0,250.0
job28,p4,1,a2_0,2,235.0,13.0,20.0,248.0
job28,p4,2,a3_0,1,262.0,8.0,10.0,270.0
job29,p3,1,a1_0,2,247.0,24.0,20.0,271.0
job29,p3,2,a3_0,2,284.0,9.0,10.0,293.0
job30,p4,1,a2_0,2,248.0,21.0,20.0,269.0
job30,p4,2,a3_0,1,270.0,14.0,10.0,284.0
job31,p1,1,a1_0,1,271.0,14.0,20.0,285.0
job31,p1,2,a3_0,1,293.0,6.0,10.0,299.0
job32,p1,1,a1_0,1,285.0,27.0,20.0,312.0
job32,p1,2,a3_0,1,312.0,13.0,10.0,325.0
job33,p1,1,a1_0,1,312.0,26.0,20.0,338.0
job33,p1,2,a3_0,1,348.0,7.0,10.0,355.0
job34,p4,1,a2_0,2,269.0,28.0,20.0,297.0
job34,p4,2,a3_0,1,299.0,13.0,10.0,312.0
job35,p3,1,a1_0,2,338.0,12.0,20.0,350.0
job35,p3,2,a3_0,2,355.0,6.0,10.0,361.0
job36,p1,1,a1_0,1,350.0,14.0,20.0,364.0
job36,p1,2,a3_0,1,368.0,12.0,10.0,380.0
job37,p2,1,a2_0,1,297.0,15.0,20.0,312.0
job37,p2,2,a3_0,2,325.0,9.0,10.0,334.0
job38,p3,1,a1_0,2,364.0,15.0,20.0,379.0
job38,p3,2,a3_0,2,389.0,12.0,10.0,401.0
job39,p2,1,a2_0,1,312.0,24.0,20.0,336.0
job39,p2,2,a3_0,2,336.0,12.0,10.0,348.0
job40,p3,1,a1_0,2,379.0,23.0,20.0,402.0
job40,p3,2,a3_0,2,409.0,7.0,10.0,416.0
job41,p4,1,a2_0,2,336.0,15.0,20.0,351.0
job41,p4,2,a3_0,1,361.0,7.0,10.0,368.0
job42,p2,1,a2_0,1,351.0,21.0,20.0,372.0
job42,p2,2,a3_0,2,380.0,9.0,10.0,389.0
job43,p3,1,a1_0,2,402.0,28.0,20.0,430.0
job43,p3,2,a3_0,2,433.0,12.0,10.0,445.0
job44,p4,1,a2_0,2,372.0,15.0,20.0,387.0
