job_id,product_type,operation_id,machine,tool,start_time,duration,plan_duration,end_time
job3,p4,1,a2_0,2,0,18,20.0,18
job3,p4,2,a3_0,1,18,6,10.0,24
job4,p1,1,a1_0,1,0,21,20.0,21
job4,p1,2,a3_0,1,24,13,10.0,37
job5,p2,1,a2_0,1,18,17,20.0,35
job5,p2,2,a3_0,2,37,5,10.0,42
job6,p3,1,a1_0,2,21,24,20.0,45
job6,p3,2,a3_0,2,45,11,10.0,56
job7,p1,1,a1_0,1,45,11,20.0,56
job7,p1,2,a3_0,1,64,14,10.0,78
job8,p3,1,a1_0,2,56,24,20.0,80
job8,p3,2,a3_0,2,89,11,10.0,100
job9,p1,1,a1_0,1,80,25,20.0,105
job9,p1,2,a3_0,1,105,11,10.0,116
job10,p1,1,a1_0,1,105,13,20.0,118
job10,p1,2,a3_0,1,125,8,10.0,133
job11,p3,1,a1_0,2,118,17,20.0,135
job11,p3,2,a3_0,2,135,5,10.0,140
job12,p4,1,a2_0,2,35,15,20.0,50
job12,p4,2,a3_0,1,56,8,10.0,64
job13,p2,1,a2_0,1,50,11,20.0,61
job13,p2,2,a3_0,2,78,11,10.0,89
job14,p4,1,a2_0,2,61,25,20.0,86
job14,p4,2,a3_0,1,100,5,10.0,105
job15,p4,1,a2_0,2,86,21,20.0,107
job15,p4,2,a3_0,1,116,9,10.0,125
job16,p1,1,a1_0,1,135,14,20.0,149
job16,p1,2,a3_0,1,154,14,10.0,168
job17,p1,1,a1_0,1,149,26,20.0,175
job17,p1,2,a3_0,1,179,11,10.0,190
job18,p4,1,a2_0,2,107,38,20.0,145
job18,p4,2,a3_0,1,145,9,10.0,154
job19,p3,1,a1_0,2,175,18,20.0,193
job19,p3,2,a3_0,2,197,8,10.0,205
job20,p4,1,a2_0,2,145,20,20.0,165
job20,p4,2,a3_0,1,168,11,10.0,179
job21,p1,1,a1_0,1,193,27,20.0,220
job21,p1,2,a3_0,1,229,13,10.0,242
job22,p3,1,a1_0,2,220,25,20.0,245
job22,p3,2,a3_0,2,261,12,10.0,273
job23,p2,1,a2_0,1,165,12,20.0,177
job23,p2,2,a3_0,2,190,7,10.0,197
job24,p2,1,a2_0,1,177,17,20.0,194
job24,p2,2,a3_0,2,205,11,10.0,216
job25,p3,1,a1_0,2,245,22,20.0,267
job25,p3,2,a3_0,2,278,15,10.0,293
job26,p3,1,a1_0,2,267,10,20.0,277
job26,p3,2,a3_0,2,293,10,10.0,303
job27,p1,1,a1_0,1,277,20,20.0,297
job27,p1,2,a3_0,1,314,13,10.0,327
job28,p4,1,a2_0,2,194,14,20.0,208
job28,p4,2,a3_0,1,216,13,10.0,229
job29,p3,1,a1_0,2,297,20,20.0,317
job29,p3,2,a3_0,2,343,12,10.0,355
job30,p3,1,a1_0,2,317,13,20.0,330
job30,p3,2,a3_0,2,355,5,10.0,360
job31,p3,1,a1_0,2,330,14,20.0,344
job31,p3,2,a3_0,2,360,13,10.0,373
job32,p3,1,a1_0,2,344,10,20.0,354
job32,p3,2,a3_0,2,383,14,10.0,397
job33,p4,1,a2_0,2,208,17,20.0,225
job33,p4,2,a3_0,1,242,12,10.0,254
job34,p4,1,a2_0,2,225,17,20.0,242
job34,p4,2,a3_0,1,254,7,10.0,261
job35,p2,1,a2_0,1,242,9,20.0,251
job35,p2,2,a3_0,2,273,5,10.0,278
job36,p1,1,a1_0,1,354,17,20.0,371
job36,p1,2,a3_0,1,410,14,10.0,424
job37,p1,1,a1_0,1,371,9,20.0,380
job37,p1,2,a3_0,1,424,9,10.0,433
job38,p1,1,a1_0,1,380,13,20.0,393
job38,p1,2,a3_0,1,439,7,10.0,446
job39,p3,1,a1_0,2,393,29,20.0,422
job39,p3,2,a3_0,2,460,11,10.0,471
job40,p1,1,a1_0,1,422,16,20.0,438
job40,p1,2,a3_0,1,484,9,10.0,493
job41,p2,1,a2_0,1,251,28,20.0,279
job41,p2,2,a3_0,2,303,11,10.0,314
job42,p1,1,a1_0,1,438,38,20.0,476
job42,p1,2,a3_0,1,493,12,10.0,505
job43,p4,1,a2_0,2,279,18,20.0,297
job43,p4,2,a3_0,1,327,8,10.0,335
job44,p2,1,a2_0,1,297,12,20.0,309
job44,p2,2,a3_0,2,335,8,10.0,343
job45,p4,1,a2_0,2,309,37,20.0,346
job45,p4,2,a3_0,1,373,10,10.0,383
job46,p4,1,a2_0,2,346,22,20.0,368
job46,p4,2,a3_0,1,397,13,10.0,410
job47,p4,1,a2_0,2,368,18,20.0,386
job47,p4,2,a3_0,1,433,6,10.0,439
job48,p4,1,a2_0,2,386,10,20.0,396
job48,p4,2,a3_0,1,446,7,10.0,453
job49,p2,1,a2_0,1,396,11,20.0,407
job49,p2,2,a3_0,2,453,7,10.0,460
job50,p3,1,a1_0,2,476,23,20.0,499
job50,p3,2,a3_0,2,505,9,10.0,514
job51,p3,1,a1_0,2,499,23,20.0,522
job51,p3,2,a3_0,2,522,14,10.0,536
job52,p4,1,a2_0,2,407,26,20.0,433
job52,p4,2,a3_0,1,471,13,10.0,484
