job_id,product_type,operation_id,machine,tool,start_time,duration,plan_duration,end_time
job3,p3,1,a1_0,2,0,29,20.0,29
job3,p3,2,a3_0,2,33,7,10.0,40
job4,p4,1,a2_0,2,0,24,20.0,24
job4,p4,2,a3_0,1,24,9,10.0,33
job5,p1,1,a1_0,1,29,27,20.0,56
job5,p1,2,a3_0,1,56,2,10.0,58
job6,p1,1,a1_0,1,56,21,20.0,77
job6,p1,2,a3_0,1,78,11,10.0,89
job7,p4,1,a2_0,2,24,22,20.0,46
job7,p4,2,a3_0,1,46,6,10.0,52
job8,p2,1,a2_0,1,46,20,20.0,66
job8,p2,2,a3_0,2,66,12,10.0,78
job9,p1,1,a1_0,1,77,30,20.0,107
job9,p1,2,a3_0,1,107,9,10.0,116
job10,p2,1,a2_0,1,66,20,20.0,86
job10,p2,2,a3_0,2,89,6,10.0,95
job11,p3,1,a1_0,2,107,14,20.0,121
job11,p3,2,a3_0,2,125,11,10.0,136
job12,p3,1,a1_0,2,121,17,20.0,138
job12,p3,2,a3_0,2,143,14,10.0,157
job13,p3,1,a1_0,2,138,9,20.0,147
job13,p3,2,a3_0,2,157,14,10.0,171
job14,p3,1,a1_0,2,147,33,20.0,180
job14,p3,2,a3_0,2,187,12,10.0,199
job15,p4,1,a2_0,2,86,31,20.0,117
job15,p4,2,a3_0,1,117,8,10.0,125
job16,p2,1,a2_0,1,117,15,20.0,132
job16,p2,2,a3_0,2,136,7,10.0,143
job17,p2,1,a2_0,1,132,23,20.0,155
job17,p2,2,a3_0,2,171,9,10.0,180
job18,p4,1,a2_0,2,155,10,20.0,165
job18,p4,2,a3_0,1,180,7,10.0,187
job19,p3,1,a1_0,2,180,22,20.0,202
job19,p3,2,a3_0,2,218,5,10.0,223
job20,p3,1,a1_0,2,202,18,20.0,220
job20,p3,2,a3_0,2,223,9,10.0,232
job21,p1,1,a1_0,1,220,34,20.0,254
job21,p1,2,a3_0,1,256,1,10.0,257
job22,p4,1,a2_0,2,165,23,20.0,188
job22,p4,2,a3_0,1,199,9,10.0,208
job23,p1,1,a1_0,1,254,32,20.0,286
job23,p1,2,a3_0,1,286,9,10.0,295
job24,p4,1,a2_0,2,188,13,20.0,201
job24,p4,2,a3_0,1,208,10,10.0,218
job25,p1,1,a1_0,1,286,24,20.0,310
job25,p1,2,a3_0,1,317,8,10.0,325
job26,p2,1,a2_0,1,201,27,20.0,228
job26,p2,2,a3_0,2,232,14,10.0,246
job27,p3,1,a1_0,2,310,22,20.0,332
job27,p3,2,a3_0,2,337,9,10.0,346
job28,p3,1,a1_0,2,332,31,20.0,363
job28,p3,2,a3_0,2,363,9,10.0,372
job29,p1,1,a1_0,1,363,20,20.0,383
job29,p1,2,a3_0,1,384,11,10.0,395
job30,p1,1,a1_0,1,383,22,20.0,405
job30,p1,2,a3_0,1,407,9,10.0,416
job31,p2,1,a2_0,1,228,20,20.0,248
job31,p2,2,a3_0,2,248,8,10.0,256
job32,p2,1,a2_0,1,248,26,20.0,274
job32,p2,2,a3_0,2,274,9,10.0,283
job33,p1,1,a1_0,1,405,16,20.0,421
job33,p1,2,a3_0,1,433,8,10.0,441
job34,p1,1,a1_0,1,421,12,20.0,433
job34,p1,2,a3_0,1,441,10,10.0,451
job35,p3,1,a1_0,2,433,23,20.0,456
job35,p3,2,a3_0,2,465,9,10.0,474
job36,p3,1,a1_0,2,456,24,20.0,480
job36,p3,2,a3_0,2,480,14,10.0,494
job37,p2,1,a2_0,1,274,21,20.0,295
job37,p2,2,a3_0,2,295,9,10.0,304
job38,p1,1,a1_0,1,480,13,20.0,493
job38,p1,2,a3_0,1,494,5,10.0,499
job39,p4,1,a2_0,2,295,14,20.0,309
job39,p4,2,a3_0,1,309,8,10.0,317
job40,p4,1,a2_0,2,309,16,20.0,325
job40,p4,2,a3_0,1,325,12,10.0,337
job41,p3,1,a1_0,2,493,25,20.0,518
job41,p3,2,a3_0,2,518,11,10.0,529
job42,p2,1,a2_0,1,325,21,20.0,346
job42,p2,2,a3_0,2,346,13,10.0,359
job43,p3,1,a1_0,2,518,20,20.0,538
job43,p3,2,a3_0,2,538,1,10.0,539
job44,p3,1,a1_0,2,538,35,20.0,573
job44,p3,2,a3_0,2,573,9,10.0,582
job45,p1,1,a1_0,1,573,23,20.0,596
job45,p1,2,a3_0,1,596,6,10.0,602
job46,p3,1,a1_0,2,596,29,20.0,625
job46,p3,2,a3_0,2,625,9,10.0,634
job47,p3,1,a1_0,2,625,17,20.0,642
job47,p3,2,a3_0,2,642,8,10.0,650
job48,p1,1,a1_0,1,642,11,20.0,653
job48,p1,2,a3_0,1,653,7,10.0,660
job49,p2,1,a2_0,1,346,22,20.0,368
job49,p2,2,a3_0,2,372,12,10.0,384
job50,p2,1,a2_0,1,368,26,20.0,394
job50,p2,2,a3_0,2,395,12,10.0,407
job51,p2,1,a2_0,1,394,27,20.0,421
job51,p2,2,a3_0,2,421,12,10.0,433
job52,p2,1,a2_0,1,421,24,20.0,445
job52,p2,2,a3_0,2,451,14,10.0,465
