job_id,product_type,operation_id,machine,tool,start_time,duration,plan_duration,end_time
job3,p3,1,a1_0,2,0.0,19.0,20.0,19.0
job3,p3,2,a3_0,2,19.0,11.0,10.0,30.0
job4,p3,1,a1_0,2,19.0,19.0,20.0,38.0
job4,p3,2,a3_0,2,39.0,11.0,10.0,50.0
job5,p2,1,a2_0,1,0.0,21.0,20.0,21.0
job5,p2,2,a3_0,2,30.0,9.0,10.0,39.0
job6,p3,1,a1_0,2,38.0,19.0,20.0,57.0
job6,p3,2,a3_0,2,59.0,11.0,10.0,70.0
job7,p2,1,a2_0,1,21.0,21.0,20.0,42.0
job7,p2,2,a3_0,2,50.0,9.0,10.0,59.0
job8,p2,1,a2_0,1,42.0,21.0,20.0,63.0
job8,p2,2,a3_0,2,70.0,9.0,10.0,79.0
job9,p1,1,a1_0,1,57.0,17.0,20.0,74.0
job9,p1,2,a3_0,1,79.0,8.0,10.0,87.0
job10,p1,1,a1_0,1,74.0,17.0,20.0,91.0
job10,p1,2,a3_0,1,96.0,8.0,10.0,104.0
job11,p3,1,a1_0,2,91.0,19.0,20.0,110.0
job11,p3,2,a3_0,2,112.0,11.0,10.0,123.0
job12,p1,1,a1_0,1,110.0,17.0,20.0,127.0
job12,p1,2,a3_0,1,132.0,8.0,10.0,140.0
job13,p3,1,a1_0,2,127.0,19.0,20.0,146.0
job13,p3,2,a3_0,2,149.0,11.0,10.0,160.0
job14,p3,1,a1_0,2,146.0,19.0,20.0,165.0
job14,p3,2,a3_0,2,168.0,11.0,10.0,179.0
job15,p2,1,a2_0,1,63.0,21.0,20.0,84.0
job15,p2,2,a3_0,2,87.0,9.0,10.0,96.0
job16,p4,1,a2_0,2,84.0,13.0,20.0,97.0
job16,p4,2,a3_0,1,104.0,8.0,10.0,112.0
job17,p2,1,a2_0,1,97.0,21.0,20.0,118.0
job17,p2,2,a3_0,2,123.0,9.0,10.0,132.0
job18,p2,1,a2_0,1,118.0,21.0,20.0,139.0
job18,p2,2,a3_0,2,140.0,9.0,10.0,149.0
job19,p4,1,a2_0,2,139.0,13.0,20.0,152.0
job19,p4,2,a3_0,1,160.0,8.0,10.0,168.0
job20,p2,1,a2_0,1,152.0,21.0,20.0,173.0
job20,p2,2,a3_0,2,179.0,9.0,10.0,188.0
job21,p3,1,a1_0,2,165.0,19.0,20.0,184.0
job21,p3,2,a3_0,2,188.0,11.0,10.0,199.0
job22,p1,1,a1_0,1,184.0,17.0,20.0,201.0
job22,p1,2,a3_0,1,208.0,8.0,10.0,216.0
job23,p3,1,a1_0,2,201.0,19.0,20.0,220.0
job23,p3,2,a3_0,2,225.0,11.0,10.0,236.0
job24,p2,1,a2_0,1,173.0,21.0,20.0,194.0
job24,p2,2,a3_0,2,199.0,9.0,10.0,208.0
job25,p1,1,a1_0,1,220.0,17.0,20.0,237.0
job25,p1,2,a3_0,1,245.0,8.0,10.0,253.0
job26,p3,1,a1_0,2,237.0,19.0,20.0,256.0
job26,p3,2,a3_0,2,256.0,11.0,10.0,267.0
job27,p2,1,a2_0,1,194.0,21.0,20.0,215.0
job27,p2,2,a3_0,2,216.0,9.0,10.0,225.0
job28,p1,1,a1_0,1,256.0,17.0,20.0,273.0
job28,p1,2,a3_0,1,284.0,8.0,10.0,292.0
job29,p2,1,a2_0,1,215.0,21.0,20.0,236.0
job29,p2,2,a3_0,2,236.0,9.0,10.0,245.0
job30,p1,1,a1_0,1,273.0,17.0,20.0,290.0
job30,p1,2,a3_0,1,292.0,8.0,10.0,300.0
job31,p2,1,a2_0,1,236.0,21.0,20.0,257.0
job31,p2,2,a3_0,2,267.0,9.0,10.0,276.0
job32,p3,1,a1_0,2,290.0,19.0,20.0,309.0
job32,p3,2,a3_0,2,317.0,11.0,10.0,328.0
job33,p1,1,a1_0,1,309.0,17.0,20.0,326.0
