job_id,product_type,operation_id,machine,tool,start_time,duration,plan_duration,end_time
job3,p3,1,a1_0,2,0,17,20.0,17
job3,p3,2,a3_0,2,17,14,10.0,31
job4,p1,1,a1_0,1,17,22,20.0,39
job4,p1,2,a3_0,1,54,7,10.0,61
job5,p4,1,a2_0,2,0,21,20.0,21
job5,p4,2,a3_0,1,31,13,10.0,44
job6,p2,1,a2_0,1,21,15,20.0,36
job6,p2,2,a3_0,2,44,10,10.0,54
job7,p2,1,a2_0,1,36,16,20.0,52
job7,p2,2,a3_0,2,71,5,10.0,76
job8,p3,1,a1_0,2,39,11,20.0,50
job8,p3,2,a3_0,2,61,10,10.0,71
job9,p3,1,a1_0,2,50,19,20.0,69
job9,p3,2,a3_0,2,84,6,10.0,90
job10,p4,1,a2_0,2,52,10,20.0,62
job10,p4,2,a3_0,1,76,8,10.0,84
job11,p4,1,a2_0,2,62,16,20.0,78
job11,p4,2,a3_0,1,90,9,10.0,99
job12,p2,1,a2_0,1,78,19,20.0,97
job12,p2,2,a3_0,2,99,5,10.0,104
job13,p4,1,a2_0,2,97,14,20.0,111
job13,p4,2,a3_0,1,112,12,10.0,124
job14,p3,1,a1_0,2,69,37,20.0,106
job14,p3,2,a3_0,2,106,6,10.0,112
job15,p2,1,a2_0,1,111,10,20.0,121
job15,p2,2,a3_0,2,129,14,10.0,143
job16,p1,1,a1_0,1,106,15,20.0,121
job16,p1,2,a3_0,1,124,5,10.0,129
job17,p2,1,a2_0,1,121,18,20.0,139
job17,p2,2,a3_0,2,149,7,10.0,156
job18,p2,1,a2_0,1,139,25,20.0,164
job18,p2,2,a3_0,2,170,9,10.0,179
job19,p2,1,a2_0,1,164,18,20.0,182
job19,p2,2,a3_0,2,189,11,10.0,200
job20,p3,1,a1_0,2,121,14,20.0,135
job20,p3,2,a3_0,2,143,6,10.0,149
job21,p1,1,a1_0,1,135,17,20.0,152
job21,p1,2,a3_0,1,156,14,10.0,170
job22,p1,1,a1_0,1,152,20,20.0,172
job22,p1,2,a3_0,1,179,10,10.0,189
job23,p1,1,a1_0,1,172,19,20.0,191
job23,p1,2,a3_0,1,200,13,10.0,213
job24,p4,1,a2_0,2,182,24,20.0,206
job24,p4,2,a3_0,1,213,6,10.0,219
job25,p4,1,a2_0,2,206,20,20.0,226
job25,p4,2,a3_0,1,227,8,10.0,235
job26,p4,1,a2_0,2,226,22,20.0,248
job26,p4,2,a3_0,1,248,9,10.0,257
job27,p3,1,a1_0,2,191,26,20.0,217
job27,p3,2,a3_0,2,219,8,10.0,227
job28,p2,1,a2_0,1,248,17,20.0,265
job28,p2,2,a3_0,2,265,7,10.0,272
job29,p1,1,a1_0,1,217,16,20.0,233
job29,p1,2,a3_0,1,235,8,10.0,243
job30,p4,1,a2_0,2,265,27,20.0,292
job30,p4,2,a3_0,1,296,8,10.0,304
job31,p1,1,a1_0,1,233,21,20.0,254
job31,p1,2,a3_0,1,257,7,10.0,264
job32,p4,1,a2_0,2,292,21,20.0,313
job32,p4,2,a3_0,1,318,11,10.0,329
job33,p4,1,a2_0,2,313,26,20.0,339
job33,p4,2,a3_0,1,344,15,10.0,359
job34,p2,1,a2_0,1,339,10,20.0,349
job34,p2,2,a3_0,2,368,6,10.0,374
job35,p3,1,a1_0,2,254,13,20.0,267
job35,p3,2,a3_0,2,272,7,10.0,279
job36,p3,1,a1_0,2,267,19,20.0,286
job36,p3,2,a3_0,2,286,10,10.0,296
job37,p1,1,a1_0,1,286,22,20.0,308
job37,p1,2,a3_0,1,308,10,10.0,318
job38,p2,1,a2_0,1,349,18,20.0,367
job38,p2,2,a3_0,2,374,8,10.0,382
job39,p1,1,a1_0,1,308,19,20.0,327
job39,p1,2,a3_0,1,329,15,10.0,344
job40,p1,1,a1_0,1,327,19,20.0,346
job40,p1,2,a3_0,1,359,9,10.0,368
job41,p1,1,a1_0,1,346,26,20.0,372
job41,p1,2,a3_0,1,382,6,10.0,388
job42,p3,1,a1_0,2,372,14,20.0,386
job42,p3,2,a3_0,2,396,8,10.0,404
job43,p1,1,a1_0,1,386,17,20.0,403
job43,p1,2,a3_0,1,413,10,10.0,423
job44,p3,1,a1_0,2,403,22,20.0,425
job44,p3,2,a3_0,2,433,12,10.0,445
job45,p4,1,a2_0,2,367,16,20.0,383
job45,p4,2,a3_0,1,388,8,10.0,396
job46,p4,1,a2_0,2,383,9,20.0,392
job46,p4,2,a3_0,1,404,9,10.0,413
job47,p2,1,a2_0,1,392,23,20.0,415
job47,p2,2,a3_0,2,423,10,10.0,433
job48,p4,1,a2_0,2,415,29,20.0,444
job48,p4,2,a3_0,1,452,12,10.0,464
job49,p1,1,a1_0,1,425,10,20.0,435
job49,p1,2,a3_0,1,445,7,10.0,452
job50,p4,1,a2_0,2,444,21,20.0,465
job50,p4,2,a3_0,1,465,7,10.0,472
job51,p1,1,a1_0,1,435,33,20.0,468
job51,p1,2,a3_0,1,472,6,10.0,478
job52,p3,1,a1_0,2,468,24,20.0,492
job52,p3,2,a3_0,2,492,6,10.0,498
