job_id,product_type,operation_id,machine,tool,start_time,duration,plan_duration,end_time
job3,p4,1,a2_0,2,0,18,20.0,18
job3,p4,2,a3_0,1,18,13,10.0,31
job4,p2,1,a2_0,1,18,21,20.0,39
job4,p2,2,a3_0,2,39,6,10.0,45
job5,p1,1,a1_0,1,0,23,20.0,23
job5,p1,2,a3_0,1,31,4,10.0,35
job6,p4,1,a2_0,2,39,18,20.0,57
job6,p4,2,a3_0,1,65,6,10.0,71
job7,p1,1,a1_0,1,23,28,20.0,51
job7,p1,2,a3_0,1,51,14,10.0,65
job8,p2,1,a2_0,1,57,11,20.0,68
job8,p2,2,a3_0,2,71,5,10.0,76
job9,p3,1,a1_0,2,51,22,20.0,73
job9,p3,2,a3_0,2,76,9,10.0,85
job10,p3,1,a1_0,2,73,21,20.0,94
job10,p3,2,a3_0,2,94,9,10.0,103
job11,p1,1,a1_0,1,94,24,20.0,118
job11,p1,2,a3_0,1,126,14,10.0,140
job12,p3,1,a1_0,2,118,12,20.0,130
job12,p3,2,a3_0,2,140,9,10.0,149
job13,p3,1,a1_0,2,130,20,20.0,150
job13,p3,2,a3_0,2,166,8,10.0,174
job14,p4,1,a2_0,2,68,8,20.0,76
job14,p4,2,a3_0,1,85,8,10.0,93
job15,p1,1,a1_0,1,150,30,20.0,180
job15,p1,2,a3_0,1,188,13,10.0,201
job16,p4,1,a2_0,2,76,18,20.0,94
job16,p4,2,a3_0,1,103,15,10.0,118
job17,p1,1,a1_0,1,180,27,20.0,207
job17,p1,2,a3_0,1,212,9,10.0,221
job18,p4,1,a2_0,2,94,18,20.0,112
job18,p4,2,a3_0,1,118,8,10.0,126
job19,p3,1,a1_0,2,207,26,20.0,233
job19,p3,2,a3_0,2,233,9,10.0,242
job20,p4,1,a2_0,2,112,19,20.0,131
job20,p4,2,a3_0,1,149,12,10.0,161
job21,p1,1,a1_0,1,233,7,20.0,240
job21,p1,2,a3_0,1,248,18,10.0,266
job22,p2,1,a2_0,1,131,15,20.0,146
job22,p2,2,a3_0,2,161,5,10.0,166
job23,p1,1,a1_0,1,240,18,20.0,258
job23,p1,2,a3_0,1,274,9,10.0,283
job24,p4,1,a2_0,2,146,18,20.0,164
job24,p4,2,a3_0,1,174,7,10.0,181
job25,p3,1,a1_0,2,258,10,20.0,268
job25,p3,2,a3_0,2,283,7,10.0,290
job26,p1,1,a1_0,1,268,12,20.0,280
job26,p1,2,a3_0,1,302,7,10.0,309
job27,p1,1,a1_0,1,280,17,20.0,297
job27,p1,2,a3_0,1,315,10,10.0,325
job28,p1,1,a1_0,1,297,26,20.0,323
job28,p1,2,a3_0,1,341,14,10.0,355
job29,p1,1,a1_0,1,323,3,20.0,326
job29,p1,2,a3_0,1,355,10,10.0,365
job30,p3,1,a1_0,2,326,23,20.0,349
job30,p3,2,a3_0,2,376,7,10.0,383
job31,p2,1,a2_0,1,164,15,20.0,179
job31,p2,2,a3_0,2,181,7,10.0,188
job32,p3,1,a1_0,2,349,21,20.0,370
job32,p3,2,a3_0,2,395,6,10.0,401
job33,p1,1,a1_0,1,370,17,20.0,387
job33,p1,2,a3_0,1,401,9,10.0,410
job34,p4,1,a2_0,2,179,16,20.0,195
job34,p4,2,a3_0,1,201,11,10.0,212
job35,p4,1,a2_0,2,195,22,20.0,217
job35,p4,2,a3_0,1,221,12,10.0,233
job36,p3,1,a1_0,2,387,20,20.0,407
job36,p3,2,a3_0,2,410,13,10.0,423
job37,p3,1,a1_0,2,407,14,20.0,421
job37,p3,2,a3_0,2,423,4,10.0,427
job38,p4,1,a2_0,2,217,22,20.0,239
job38,p4,2,a3_0,1,242,6,10.0,248
job39,p1,1,a1_0,1,421,22,20.0,443
job39,p1,2,a3_0,1,443,11,10.0,454
job40,p2,1,a2_0,1,239,9,20.0,248
job40,p2,2,a3_0,2,266,8,10.0,274
job41,p1,1,a1_0,1,443,24,20.0,467
job41,p1,2,a3_0,1,467,7,10.0,474
job42,p4,1,a2_0,2,248,21,20.0,269
job42,p4,2,a3_0,1,290,12,10.0,302
job43,p3,1,a1_0,2,467,20,20.0,487
job43,p3,2,a3_0,2,487,7,10.0,494
job44,p1,1,a1_0,1,487,24,20.0,511
job44,p1,2,a3_0,1,511,8,10.0,519
job45,p2,1,a2_0,1,269,12,20.0,281
job45,p2,2,a3_0,2,309,6,10.0,315
job46,p4,1,a2_0,2,281,18,20.0,299
job46,p4,2,a3_0,1,325,6,10.0,331
job47,p3,1,a1_0,2,511,12,20.0,523
job47,p3,2,a3_0,2,523,4,10.0,527
job48,p1,1,a1_0,1,523,20,20.0,543
job48,p1,2,a3_0,1,543,7,10.0,550
job49,p4,1,a2_0,2,299,17,20.0,316
job49,p4,2,a3_0,1,331,10,10.0,341
job50,p1,1,a1_0,1,543,24,20.0,567
job50,p1,2,a3_0,1,567,13,10.0,580
job51,p4,1,a2_0,2,316,20,20.0,336
job51,p4,2,a3_0,1,365,11,10.0,376
job52,p4,1,a2_0,2,336,15,20.0,351
job52,p4,2,a3_0,1,383,12,10.0,395
