,0,1
703,p1,1
704,p1,2
705,p1,3
706,p2,1
707,p2,1
708,p2,2
709,p2,4
710,p2,2
711,p2,1
712,p2,2
713,p2,4
714,p1,1
715,p1,2
716,p1,3
717,p2,4
718,p2,1
719,p2,2
720,p2,4
721,p1,1
722,p1,2
723,p1,3
724,p1,1
725,p1,2
726,p1,3
727,p1,1
728,p1,2
729,p1,3
730,p1,1
731,p1,2
732,p1,3
733,p1,1
734,p1,2
735,p1,3
736,p2,2
737,p1,1
738,p1,2
739,p1,3
740,p2,1
741,p2,1
742,p2,2
743,p2,4
744,p2,2
745,p2,1
746,p2,2
747,p2,4
748,p1,1
749,p1,2
750,p1,3
751,p2,4
752,p2,1
753,p2,2
754,p2,4
755,p1,1
756,p1,2
757,p1,3
758,p1,1
759,p1,2
760,p1,3
761,p2,1
762,p2,2
763,p2,4
764,p2,1
765,p2,2
766,p2,4
767,p1,1
768,p1,2
769,p1,3
770,p1,1
771,p1,2
772,p1,3
773,p2,1
774,p1,1
775,p1,2
776,p1,3
777,p2,2
778,p2,1
779,p2,2
780,p2,4
781,p1,1
782,p1,2
783,p1,3
784,p2,4
785,p2,1
786,p2,2
787,p2,4
788,p2,1
789,p2,2
790,p2,4
791,p2,1
792,p2,2
793,p2,4
794,p1,1
795,p1,2
796,p1,3
797,p2,1
798,p2,2
799,p2,4
800,p2,1
801,p2,2
802,p2,4
803,p2,4
804,p2,1
805,p2,2
806,p2,4
807,p2,1
808,p2,1
809,p2,2
810,p2,4
811,p2,2
812,p2,1
813,p2,2
814,p2,4
815,p2,1
816,p2,2
817,p2,4
818,p2,4
819,p1,1
820,p1,2
821,p1,3
822,p2,1
823,p2,2
824,p2,4
825,p1,1
826,p1,2
827,p1,3
828,p2,1
829,p2,2
830,p2,4
831,p2,1
832,p2,2
833,p2,4
834,p2,1
835,p2,2
836,p2,4
837,p1,1
838,p1,2
839,p1,3
840,p1,1
841,p1,1
842,p1,2
843,p1,3
844,p1,2
845,p2,1
846,p2,2
847,p2,4
848,p1,3
849,p2,1
850,p2,2
851,p2,4
852,p1,1
853,p1,2
854,p1,3
855,p1,1
856,p1,2
857,p1,3
858,p1,1
859,p1,2
860,p1,3
861,p1,1
862,p1,2
863,p1,3
864,p1,1
865,p1,2
866,p1,3
867,p2,1
868,p2,2
869,p2,4
870,p1,1
871,p1,2
872,p1,3
873,p2,1
874,p2,1
875,p2,2
876,p2,4
877,p2,2
878,p1,1
879,p1,2
880,p1,3
881,p2,1
882,p2,2
883,p2,4
884,p2,4
885,p2,1
886,p2,2
887,p2,4
888,p1,1
889,p1,2
890,p1,3
891,p1,1
892,p1,2
893,p1,3
894,p2,1
895,p2,2
896,p2,4
897,p2,1
898,p2,2
899,p2,4
900,p1,1
901,p1,2
902,p1,3
903,p1,1
904,p1,2
905,p1,3
906,p1,1
907,p1,1
908,p1,2
909,p1,3
910,p1,2
911,p1,1
912,p1,2
913,p1,3
914,p1,3
915,p1,1
916,p1,2
917,p1,3
918,p2,1
919,p2,2
920,p2,4
921,p1,1
922,p1,2
923,p1,3
924,p1,1
925,p1,2
926,p1,3
927,p2,1
928,p2,2
929,p2,4
930,p1,1
931,p1,2
932,p1,3
933,p2,1
934,p2,2
935,p2,4
936,p1,1
937,p1,2
938,p1,3
939,p2,1
940,p1,1
941,p1,2
942,p1,3
943,p2,2
944,p1,1
945,p1,2
946,p1,3
947,p2,1
948,p2,2
949,p2,4
950,p2,4
951,p2,1
952,p2,2
953,p2,4
954,p1,1
955,p1,2
956,p1,3
957,p1,1
958,p1,2
959,p1,3
960,p1,1
961,p1,2
962,p1,3
963,p2,1
964,p2,2
965,p2,4
966,p1,1
967,p1,2
968,p1,3
969,p2,1
970,p2,2
971,p2,4
972,p2,1
973,p2,1
974,p2,2
975,p2,4
976,p2,2
977,p2,1
978,p2,2
979,p2,4
980,p1,1
981,p1,2
982,p1,3
983,p2,4
984,p2,1
985,p2,2
986,p2,4
987,p1,1
988,p1,2
989,p1,3
990,p1,1
991,p1,2
992,p1,3
993,p1,1
994,p1,2
995,p1,3
996,p1,1
997,p1,2
998,p1,3
999,p2,1
1000,p2,2
1001,p2,4
1002,p2,1
1003,p2,2
1004,p2,4
1005,p1,1
1006,p1,1
1007,p1,2
1008,p1,3
1009,p1,2
1010,p1,1
1011,p1,2
1012,p1,3
1013,p1,3
1014,p2,1
1015,p2,2
1016,p2,4
1017,p1,1
1018,p1,2
1019,p1,3
1020,p2,1
1021,p2,2
1022,p2,4
1023,p2,1
1024,p2,2
1025,p2,4
1026,p1,1
1027,p1,2
1028,p1,3
1029,p2,1
1030,p2,2
1031,p2,4
1032,p2,1
1033,p2,2
1034,p2,4
1035,p2,1
1036,p1,1
1037,p1,2
1038,p1,3
1039,p1,1
1040,p1,1
1041,p1,2
1042,p1,3
1043,p1,2
1044,p1,1
1045,p1,2
1046,p1,3
1047,p1,3
1048,p2,1
1049,p2,2
1050,p2,4
1051,p2,1
1052,p2,2
1053,p2,4
1054,p1,1
1055,p1,2
1056,p1,3
1057,p2,1
1058,p2,2
1059,p2,4
1060,p1,1
1061,p1,2
1062,p1,3
1063,p2,1
1064,p2,2
1065,p2,4
1066,p2,1
1067,p2,2
1068,p2,4
1069,p2,2
1070,p1,1
1071,p1,2
1072,p1,3
1073,p1,1
1074,p1,1
1075,p1,2
1076,p1,3
1077,p1,2
1078,p1,1
1079,p1,2
1080,p1,3
1081,p1,3
1082,p2,1
1083,p2,2
1084,p2,4
1085,p1,1
1086,p1,2
1087,p1,3
1088,p1,1
1089,p1,2
1090,p1,3
1091,p1,1
1092,p1,2
1093,p1,3
1094,p2,1
1095,p2,2
1096,p2,4
1097,p1,1
1098,p1,2
1099,p1,3
1100,p2,1
1101,p2,2
1102,p2,4
1103,p1,1
1104,p1,2
1105,p1,3
1106,p1,1
1107,p1,1
1108,p1,2
1109,p1,3
1110,p1,2
1111,p2,1
1112,p2,2
1113,p2,4
1114,p1,3
1115,p2,1
1116,p2,2
1117,p2,4
1118,p1,1
1119,p1,2
1120,p1,3
1121,p1,1
1122,p1,2
1123,p1,3
1124,p2,1
1125,p2,2
1126,p2,4
1127,p2,1
1128,p2,2
1129,p2,4
1130,p1,1
1131,p1,2
1132,p1,3
1133,p2,1
1134,p2,2
1135,p2,4
1136,p2,4
1137,p1,1
1138,p1,2
1139,p1,3
1140,p1,1
1141,p2,1
1142,p2,2
1143,p2,4
1144,p1,2
1145,p2,1
1146,p2,2
1147,p2,4
1148,p1,3
1149,p1,1
1150,p1,2
1151,p1,3
1152,p2,1
1153,p2,2
1154,p2,4
1155,p1,1
1156,p1,2
1157,p1,3
1158,p1,1
1159,p1,2
1160,p1,3
1161,p2,1
1162,p2,2
1163,p2,4
1164,p2,1
1165,p2,2
1166,p2,4
1167,p2,1
1168,p2,2
1169,p2,4
1170,p1,1
1171,p1,2
1172,p1,3
1173,p1,1
1174,p1,1
1175,p1,2
1176,p1,3
1177,p1,2
1178,p1,1
1179,p1,2
1180,p1,3
1181,p1,3
1182,p2,1
1183,p2,2
1184,p2,4
1185,p2,1
1186,p2,2
1187,p2,4
1188,p2,1
1189,p2,2
1190,p2,4
1191,p2,1
1192,p2,2
1193,p2,4
1194,p1,1
1195,p1,2
1196,p1,3
1197,p1,1
1198,p1,2
1199,p1,3
1200,p1,1
1201,p1,2
1202,p1,3
1203,p1,1
1204,p1,2
1205,p1,3
1206,p2,1
1207,p2,1
1208,p2,2
1209,p2,4
1210,p2,2
1211,p1,1
1212,p1,2
1213,p1,3
1214,p1,1
1215,p1,2
1216,p1,3
1217,p2,4
1218,p2,1
1219,p2,2
1220,p2,4
1221,p2,1
1222,p2,2
1223,p2,4
1224,p2,1
1225,p2,2
1226,p2,4
1227,p1,1
1228,p1,2
1229,p1,3
1230,p1,1
1231,p1,2
1232,p1,3
1233,p2,1
1234,p2,2
1235,p2,4
1236,p2,1
1237,p2,2
1238,p2,4
1239,p2,1
1240,p2,1
1241,p2,2
1242,p2,4
1243,p2,2
1244,p2,1
1245,p2,2
1246,p2,4
1247,p2,1
1248,p2,2
1249,p2,4
1250,p2,4
1251,p1,1
1252,p1,2
1253,p1,3
1254,p2,1
1255,p2,2
1256,p2,4
1257,p2,1
1258,p2,2
1259,p2,4
1260,p2,1
1261,p2,2
1262,p2,4
1263,p1,1
1264,p1,2
1265,p1,3
1266,p1,1
1267,p1,2
1268,p1,3
1269,p2,1
1270,p2,2
1271,p2,4
1272,p1,1
1273,p2,1
1274,p2,2
1275,p2,4
1276,p1,2
1277,p1,1
1278,p1,2
1279,p1,3
1280,p1,3
1281,p2,1
1282,p2,2
1283,p2,4
1284,p1,1
1285,p1,2
1286,p1,3
1287,p2,1
1288,p2,2
1289,p2,4
1290,p1,1
1291,p1,2
1292,p1,3
1293,p1,1
1294,p1,2
1295,p1,3
1296,p1,1
1297,p1,2
1298,p1,3
1299,p1,1
1300,p1,2
1301,p1,3
1302,p1,1
1303,p1,2
1304,p1,3
1305,p2,1
1306,p1,1
1307,p1,2
1308,p1,3
1309,p2,2
1310,p2,1
1311,p2,2
1312,p2,4
1313,p1,1
1314,p1,2
1315,p1,3
1316,p2,4
1317,p1,1
1318,p1,2
1319,p1,3
1320,p1,1
1321,p1,2
1322,p1,3
1323,p2,1
1324,p2,2
1325,p2,4
1326,p2,1
1327,p2,2
1328,p2,4
1329,p2,1
1330,p2,2
1331,p2,4
1332,p2,1
1333,p2,2
1334,p2,4
1335,p1,1
1336,p1,2
1337,p1,3
1338,p2,1
1339,p2,1
1340,p2,2
1341,p2,4
1342,p2,2
1343,p1,1
1344,p1,2
1345,p1,3
1346,p1,1
1347,p1,2
1348,p1,3
1349,p2,4
1350,p2,1
1351,p2,2
1352,p2,4
1353,p2,1
1354,p2,2
1355,p2,4
1356,p2,1
1357,p2,2
1358,p2,4
1359,p1,1
1360,p1,2
1361,p1,3
1362,p1,1
1363,p1,2
1364,p1,3
1365,p1,1
1366,p1,2
1367,p1,3
1368,p2,1
1369,p2,1
1370,p2,2
1371,p2,4
1372,p1,1
1373,p1,1
1374,p1,2
1375,p1,3
1376,p1,2
1377,p1,1
1378,p1,2
1379,p1,3
1380,p1,3
1381,p2,1
1382,p2,2
1383,p2,4
1384,p2,1
1385,p2,2
1386,p2,4
1387,p1,1
1388,p1,2
1389,p1,3
1390,p2,1
1391,p2,2
1392,p2,4
1393,p2,1
1394,p2,2
1395,p2,4
1396,p2,1
1397,p2,2
1398,p2,4
1399,p1,1
1400,p1,2
1401,p1,3
1402,p2,2
1403,p1,1
1404,p1,2
1405,p1,3
1406,p2,1
1407,p1,1
1408,p1,2
1409,p1,3
1410,p2,2
1411,p2,1
1412,p2,2
1413,p2,4
1414,p1,1
1415,p1,2
1416,p1,3
1417,p2,4
1418,p2,1
1419,p2,2
1420,p2,4
1421,p1,1
1422,p1,2
1423,p1,3
1424,p1,1
1425,p1,2
1426,p1,3
1427,p1,1
1428,p1,2
1429,p1,3
1430,p2,1
1431,p2,2
1432,p2,4
1433,p1,1
1434,p1,2
1435,p1,3
1436,p1,1
1437,p1,2
1438,p1,3
1439,p1,1
1440,p2,1
1441,p2,2
1442,p2,4
1443,p1,2
1444,p2,1
1445,p2,2
1446,p2,4
1447,p1,3
1448,p1,1
1449,p1,2
1450,p1,3
1451,p2,1
1452,p2,2
1453,p2,4
1454,p2,1
1455,p2,2
1456,p2,4
1457,p2,1
1458,p2,2
1459,p2,4
1460,p2,1
1461,p2,2
1462,p2,4
1463,p2,1
1464,p2,2
1465,p2,4
1466,p1,1
1467,p1,2
1468,p1,3
1469,p2,4
1470,p2,1
1471,p2,2
1472,p2,4
1473,p1,1
1474,p2,1
1475,p2,2
1476,p2,4
1477,p1,2
1478,p2,1
1479,p2,2
1480,p2,4
1481,p1,3
1482,p2,1
1483,p2,2
1484,p2,4
1485,p2,1
1486,p2,2
1487,p2,4
1488,p1,1
1489,p1,2
1490,p1,3
1491,p2,1
1492,p2,2
1493,p2,4
1494,p1,1
1495,p1,2
1496,p1,3
1497,p1,1
1498,p1,2
1499,p1,3
1500,p2,1
1501,p2,2
1502,p2,4
1503,p2,1
1504,p2,2
1505,p2,4
1506,p2,1
1507,p1,1
1508,p1,2
1509,p1,3
1510,p2,2
1511,p1,1
1512,p1,2
1513,p1,3
1514,p2,1
1515,p2,2
1516,p2,4
1517,p2,4
1518,p1,1
1519,p1,2
1520,p1,3
1521,p2,1
1522,p2,2
1523,p2,4
1524,p2,1
1525,p2,2
1526,p2,4
1527,p1,1
1528,p1,2
1529,p1,3
1530,p2,1
1531,p2,2
1532,p2,4
1533,p1,1
1534,p1,2
1535,p1,3
1536,p1,1
1537,p1,2
1538,p1,3
1539,p2,1
1540,p2,1
1541,p2,2
1542,p2,4
1543,p2,2
1544,p2,1
1545,p2,2
1546,p2,4
1547,p1,1
1548,p1,2
1549,p1,3
1550,p2,4
1551,p1,1
1552,p1,2
1553,p1,3
1554,p2,1
1555,p2,2
1556,p2,4
1557,p2,1
1558,p2,2
1559,p2,4
1560,p2,1
1561,p2,2
1562,p2,4
1563,p2,1
1564,p2,2
1565,p2,4
1566,p2,1
1567,p2,2
1568,p2,4
1569,p1,1
1570,p1,2
1571,p1,3
1572,p1,1
1573,p1,1
1574,p1,2
1575,p1,3
1576,p1,2
1577,p2,1
1578,p2,2
1579,p2,4
1580,p1,3
1581,p1,1
1582,p1,2
1583,p1,3
1584,p1,1
1585,p1,2
1586,p1,3
1587,p1,1
1588,p1,2
1589,p1,3
1590,p2,1
1591,p2,2
1592,p2,4
1593,p1,1
1594,p1,2
1595,p1,3
1596,p2,1
1597,p2,2
1598,p2,4
1599,p1,1
1600,p1,2
1601,p1,3
1602,p2,1
1603,p2,2
1604,p2,4
1605,p1,1
1606,p2,1
1607,p2,2
1608,p2,4
1609,p1,2
1610,p1,1
1611,p1,2
1612,p1,3
1613,p1,3
1614,p2,1
1615,p2,2
1616,p2,4
1617,p1,1
1618,p1,2
1619,p1,3
1620,p1,1
1621,p1,2
1622,p1,3
1623,p2,1
1624,p2,2
1625,p2,4
1626,p1,1
1627,p1,2
1628,p1,3
1629,p2,1
1630,p2,2
1631,p2,4
1632,p2,1
1633,p2,2
1634,p2,4
1635,p1,1
1636,p1,2
1637,p1,3
1638,p1,1
1639,p1,1
1640,p1,2
1641,p1,3
1642,p1,2
1643,p2,1
1644,p2,2
1645,p2,4
1646,p1,3
1647,p2,1
1648,p2,2
1649,p2,4
1650,p1,1
1651,p1,2
1652,p1,3
1653,p1,1
1654,p1,2
1655,p1,3
1656,p2,1
1657,p2,2
1658,p2,4
1659,p1,1
1660,p1,2
1661,p1,3
1662,p1,1
1663,p1,2
1664,p1,3
1665,p1,1
1666,p1,2
1667,p1,3
1668,p2,1
1669,p2,2
1670,p2,4
1671,p1,1
1672,p2,1
1673,p2,2
1674,p2,4
1675,p1,2
1676,p1,1
1677,p1,2
1678,p1,3
1679,p1,3
1680,p1,1
1681,p1,2
1682,p1,3
1683,p1,1
1684,p1,2
1685,p1,3
1686,p2,1
1687,p2,2
1688,p2,4
1689,p2,1
1690,p2,2
1691,p2,4
1692,p1,1
1693,p1,2
1694,p1,3
1695,p1,1
1696,p1,2
1697,p1,3
1698,p1,1
1699,p1,2
1700,p1,3
1701,p1,1
1702,p1,1
1703,p1,2
1704,p1,3
1705,p1,1
1706,p1,1
1707,p1,2
1708,p1,3
1709,p1,2
1710,p2,1
1711,p2,2
1712,p2,4
1713,p1,3
1714,p1,1
1715,p1,2
1716,p1,3
1717,p1,1
1718,p1,2
1719,p1,3
1720,p1,1
1721,p1,2
1722,p1,3
1723,p1,1
1724,p1,2
1725,p1,3
1726,p2,1
1727,p2,2
1728,p2,4
1729,p1,1
1730,p1,2
1731,p1,3
1732,p2,1
1733,p2,2
1734,p2,4
1735,p1,2
1736,p2,1
1737,p2,2
1738,p2,4
1739,p1,1
1740,p1,1
1741,p1,2
1742,p1,3
1743,p1,2
1744,p1,1
1745,p1,2
1746,p1,3
1747,p1,3
1748,p1,1
1749,p1,2
1750,p1,3
1751,p1,1
1752,p1,2
1753,p1,3
1754,p1,1
1755,p1,2
1756,p1,3
1757,p1,1
1758,p1,2
1759,p1,3
1760,p1,1
1761,p1,2
1762,p1,3
1763,p1,1
1764,p1,2
1765,p1,3
1766,p2,1
1767,p2,2
1768,p2,4
1769,p1,3
1770,p1,1
1771,p1,2
1772,p1,3
1773,p2,1
1774,p2,1
1775,p2,2
1776,p2,4
1777,p2,2
1778,p2,1
1779,p2,2
1780,p2,4
1781,p2,1
1782,p2,2
1783,p2,4
1784,p2,4
1785,p1,1
1786,p1,2
1787,p1,3
1788,p2,1
1789,p2,2
1790,p2,4
1791,p2,1
1792,p2,2
1793,p2,4
1794,p1,1
1795,p1,2
1796,p1,3
1797,p1,1
1798,p1,2
1799,p1,3
1800,p1,1
1801,p1,2
1802,p1,3
1803,p2,1
1804,p2,2
1805,p2,4
1806,p1,1
1807,p2,1
1808,p2,2
1809,p2,4
1810,p1,2
1811,p2,1
1812,p2,2
1813,p2,4
1814,p1,3
1815,p2,1
1816,p2,2
1817,p2,4
1818,p2,1
1819,p2,2
1820,p2,4
1821,p2,1
1822,p2,2
1823,p2,4
1824,p1,1
1825,p1,2
1826,p1,3
1827,p1,1
1828,p1,2
1829,p1,3
1830,p1,1
1831,p1,2
1832,p1,3
1833,p2,1
1834,p2,2
1835,p2,4
1836,p2,1
1837,p2,2
1838,p2,4
1839,p2,1
1840,p1,1
1841,p1,2
1842,p1,3
1843,p2,2
1844,p2,1
1845,p2,2
1846,p2,4
1847,p2,1
1848,p2,2
1849,p2,4
1850,p2,4
1851,p2,1
1852,p2,2
1853,p2,4
1854,p2,1
1855,p2,2
1856,p2,4
1857,p1,1
1858,p1,2
1859,p1,3
1860,p2,1
1861,p2,2
1862,p2,4
1863,p2,1
1864,p2,2
1865,p2,4
1866,p2,1
1867,p2,2
1868,p2,4
1869,p2,1
1870,p2,2
1871,p2,4
