,0,1
0,p2,1
1,p3,1
2,p2,1
3,p2,2
4,p1,1
5,p3,2
6,p4,1
7,p2,2
8,p3,1
9,p1,2
10,p3,1
11,p3,2
12,p4,1
13,p4,2
14,p2,1
15,p4,2
16,p3,1
17,p3,2
18,p2,1
19,p2,2
20,p1,1
21,p4,1
22,p3,2
23,p4,1
24,p2,2
25,p3,1
26,p4,2
27,p4,1
28,p3,1
29,p1,2
30,p4,2
31,p3,2
32,p1,1
33,p3,2
34,p4,1
35,p4,2
36,p1,1
37,p1,2
38,p4,1
39,p3,1
40,p4,2
41,p4,1
42,p1,2
43,p3,1
44,p4,2
45,p2,1
46,p3,2
47,p4,2
48,p1,1
49,p2,1
50,p3,2
51,p2,2
52,p3,1
53,p4,1
54,p1,2
55,p2,2
56,p3,1
57,p3,2
58,p1,1
59,p3,2
60,p2,1
61,p4,2
62,p2,1
63,p2,2
64,p1,1
65,p1,2
66,p2,1
67,p2,2
68,p3,1
69,p1,2
70,p3,1
71,p3,2
72,p4,1
73,p3,1
74,p2,2
75,p3,2
76,p4,1
77,p4,2
78,p4,1
79,p4,2
80,p3,1
81,p3,2
82,p4,1
83,p4,2
84,p1,1
85,p3,2
86,p2,1
87,p4,2
88,p3,1
89,p1,2
90,p3,1
91,p3,2
92,p4,1
93,p2,2
94,p3,2
95,p4,1
96,p4,2
97,p2,1
98,p4,2
99,p2,2
