,0,1
0,p3,1
1,p4,1
2,p1,1
3,p3,2
4,p4,1
5,p4,2
6,p3,1
7,p1,2
8,p1,1
9,p3,2
10,p2,1
11,p4,2
12,p1,1
13,p1,2
14,p3,1
15,p1,2
16,p2,1
17,p2,2
18,p1,1
19,p3,2
20,p1,1
21,p1,2
22,p4,1
23,p2,2
24,p1,1
25,p1,2
26,p4,1
27,p4,2
28,p1,1
29,p1,2
30,p2,1
31,p4,2
32,p3,1
33,p1,2
34,p1,1
35,p3,2
36,p2,1
37,p2,2
38,p1,1
39,p2,1
40,p1,2
41,p2,2
42,p3,1
43,p2,1
44,p1,2
45,p2,2
46,p3,1
47,p3,2
48,p2,1
49,p2,2
50,p3,1
51,p2,1
52,p3,2
53,p2,2
54,p4,1
55,p1,1
56,p2,2
57,p4,1
58,p3,2
59,p3,1
60,p4,2
61,p1,1
62,p2,1
63,p1,2
64,p3,2
65,p2,1
66,p4,2
67,p3,1
68,p2,2
69,p2,1
70,p1,1
71,p1,2
72,p2,2
73,p2,1
74,p3,2
75,p3,1
76,p2,2
77,p2,1
78,p1,2
79,p1,1
80,p2,2
81,p3,2
82,p1,1
83,p1,2
84,p2,1
85,p2,2
86,p1,1
87,p1,2
88,p2,1
89,p2,2
90,p1,1
91,p1,2
92,p2,2
93,p1,1
94,p1,2
95,p3,1
96,p1,2
97,p3,1
98,p3,2
99,p3,2
