,0,1
0,p3,1
1,p4,1
2,p4,1
3,p4,2
4,p1,1
5,p3,2
6,p4,1
7,p4,2
8,p1,1
9,p1,2
10,p4,1
11,p4,2
12,p1,1
13,p1,2
14,p4,1
15,p3,1
16,p4,2
17,p4,1
18,p1,2
19,p4,2
20,p3,1
21,p2,1
22,p3,2
23,p4,2
24,p3,1
25,p2,1
26,p3,2
27,p1,1
28,p2,2
29,p3,2
30,p2,1
31,p2,2
32,p1,1
33,p1,2
34,p2,1
35,p2,2
36,p1,1
37,p1,2
38,p1,1
39,p1,2
40,p2,1
41,p2,2
42,p3,1
43,p1,2
44,p2,1
45,p2,2
46,p1,1
47,p3,2
48,p2,1
49,p2,2
50,p1,1
51,p1,2
52,p4,1
53,p2,2
54,p3,1
55,p2,1
56,p1,2
57,p3,1
58,p4,2
59,p2,1
60,p3,2
61,p3,1
62,p2,1
63,p2,2
64,p3,2
65,p1,1
66,p2,2
67,p2,1
68,p3,2
69,p1,1
70,p2,2
71,p1,2
72,p2,1
73,p1,1
74,p2,2
75,p1,2
76,p4,1
77,p2,2
78,p1,1
79,p2,1
80,p1,2
81,p4,2
82,p1,1
83,p1,2
84,p4,1
85,p2,2
86,p4,1
87,p4,2
88,p1,1
89,p1,2
90,p4,1
91,p4,2
92,p1,1
93,p1,2
94,p4,1
95,p4,2
96,p3,1
97,p1,2
98,p4,2
99,p3,2
