,0,1
0,p3,1
1,p4,1
2,p1,1
3,p3,2
4,p2,1
5,p4,2
6,p2,1
7,p3,1
8,p2,2
9,p3,1
10,p4,1
11,p1,2
12,p3,2
13,p4,1
14,p3,1
15,p2,2
16,p4,2
17,p2,1
18,p3,2
19,p4,2
20,p4,1
21,p2,2
22,p1,1
23,p3,2
24,p2,1
25,p4,2
26,p3,1
27,p2,1
28,p1,2
29,p2,2
30,p1,1
31,p2,1
32,p3,2
33,p2,2
34,p1,1
35,p1,2
36,p2,1
37,p2,2
38,p1,1
39,p1,2
40,p4,1
41,p2,2
42,p3,1
43,p1,2
44,p4,1
45,p4,2
46,p1,1
47,p3,2
48,p4,1
49,p4,2
50,p1,1
51,p1,2
52,p2,1
53,p4,2
54,p3,1
55,p1,2
56,p4,1
57,p2,2
58,p3,1
59,p3,2
60,p1,1
61,p3,2
62,p4,1
63,p4,2
64,p1,1
65,p1,2
66,p4,1
67,p4,2
68,p1,1
69,p1,2
70,p2,1
71,p4,2
72,p1,1
73,p2,1
74,p1,2
75,p4,1
76,p2,2
77,p3,1
78,p2,2
79,p1,2
80,p4,1
81,p1,1
82,p4,2
83,p2,1
84,p3,2
85,p3,1
86,p4,2
87,p1,2
88,p4,1
89,p2,2
90,p1,1
91,p3,2
92,p1,1
93,p4,1
94,p1,2
95,p4,2
96,p4,2
97,p3,1
98,p1,2
99,p3,2
