,0,1
0,p4,1
1,p1,1
2,p1,1
3,p1,2
4,p2,1
5,p4,2
6,p3,1
7,p4,1
8,p1,2
9,p1,1
10,p2,2
11,p4,1
12,p3,2
13,p4,2
14,p1,1
15,p2,1
16,p1,2
17,p4,2
18,p4,1
19,p3,1
20,p2,2
21,p1,2
22,p2,1
23,p4,2
24,p3,1
25,p3,2
26,p2,1
27,p3,1
28,p4,1
29,p2,2
30,p3,2
31,p1,1
32,p2,2
33,p2,1
34,p3,2
35,p4,2
36,p3,1
37,p2,1
38,p1,2
39,p2,2
40,p3,1
41,p2,1
42,p3,2
43,p2,1
44,p2,2
45,p4,1
46,p2,2
47,p3,1
48,p2,2
49,p3,2
50,p4,1
51,p4,2
52,p3,1
53,p3,2
54,p4,1
55,p4,2
56,p3,1
57,p3,2
58,p4,1
59,p4,2
60,p3,1
61,p4,1
62,p3,2
63,p4,2
64,p3,1
65,p2,1
66,p3,2
67,p4,2
68,p1,1
69,p3,2
70,p4,1
71,p2,2
72,p1,2
73,p4,1
74,p4,2
75,p4,1
76,p4,2
77,p4,1
78,p4,2
79,p4,1
80,p4,2
81,p4,1
82,p4,2
83,p4,1
84,p4,2
85,p2,1
86,p4,2
87,p4,1
88,p2,2
89,p4,1
90,p4,2
91,p4,1
92,p4,2
93,p4,1
94,p4,2
95,p4,1
96,p4,2
97,p2,1
98,p4,2
99,p2,2
