,0,1
0,p3,1
1,p2,1
2,p3,1
3,p3,2
4,p4,1
5,p2,2
6,p2,1
7,p4,2
8,p1,1
9,p4,1
10,p3,2
11,p3,1
12,p2,2
13,p4,1
14,p1,2
15,p1,1
16,p4,1
17,p4,2
18,p3,2
19,p3,1
20,p4,2
21,p2,1
22,p1,2
23,p1,1
24,p4,2
25,p4,1
26,p3,2
27,p1,1
28,p2,2
29,p3,1
30,p1,2
31,p4,1
32,p1,2
33,p1,1
34,p4,1
35,p4,2
36,p3,2
37,p1,1
38,p2,1
39,p4,1
40,p1,1
41,p3,1
42,p4,2
43,p4,1
44,p1,1
45,p1,2
46,p4,2
47,p3,1
48,p4,1
49,p2,2
50,p1,2
51,p1,2
52,p4,1
53,p3,1
54,p4,2
55,p3,2
56,p2,1
57,p1,2
58,p3,1
59,p4,2
60,p4,1
61,p4,2
62,p3,2
63,p1,1
64,p4,1
65,p4,2
66,p3,2
67,p3,1
68,p2,2
69,p2,1
70,p3,2
71,p2,1
72,p4,2
73,p3,1
74,p4,1
75,p1,2
76,p1,1
77,p4,2
78,p2,1
79,p2,2
80,p3,2
81,p2,2
82,p3,1
83,p3,2
84,p4,2
85,p3,1
86,p2,2
87,p1,2
88,p1,1
89,p3,2
90,p3,2
91,p3,1
92,p1,2
93,p1,1
94,p3,2
95,p1,1
96,p1,2
97,p3,1
98,p1,2
99,p3,2
