,0,1
0,p4,1
1,p1,1
2,p3,1
3,p1,2
4,p4,1
5,p3,1
6,p4,2
7,p4,1
8,p3,2
9,p1,1
10,p4,2
11,p2,1
12,p1,1
13,p3,2
14,p2,1
15,p3,1
16,p4,2
17,p1,2
18,p2,2
19,p4,1
20,p1,2
21,p3,1
22,p2,2
23,p4,1
24,p3,2
25,p4,2
26,p2,1
27,p4,2
28,p3,1
29,p3,2
30,p4,1
31,p1,1
32,p2,2
33,p2,1
34,p3,2
35,p1,1
36,p4,2
37,p2,1
38,p1,2
39,p2,2
40,p3,1
41,p1,2
42,p2,1
43,p2,2
44,p2,1
45,p2,2
46,p1,1
47,p3,2
48,p4,1
49,p2,2
50,p1,1
51,p1,2
52,p2,1
53,p4,2
54,p3,1
55,p1,2
56,p2,1
57,p2,2
58,p3,1
59,p3,2
60,p4,1
61,p2,2
62,p1,1
63,p3,2
64,p2,1
65,p4,2
66,p1,1
67,p1,2
68,p4,1
69,p2,2
70,p1,1
71,p1,2
72,p2,1
73,p4,2
74,p1,1
75,p1,2
76,p2,1
77,p2,2
78,p1,1
79,p1,2
80,p2,1
81,p2,2
82,p1,1
83,p1,2
84,p2,1
85,p2,2
86,p3,1
87,p1,2
88,p4,1
89,p2,2
90,p2,1
91,p4,2
92,p1,1
93,p3,2
94,p2,2
95,p1,1
96,p1,2
97,p3,1
98,p1,2
99,p3,2
