,0,1
0,p3,1
1,p4,1
2,p2,1
3,p4,2
4,p1,1
5,p3,2
6,p4,1
7,p2,2
8,p1,1
9,p2,1
10,p1,2
11,p3,1
12,p4,2
13,p2,1
14,p1,1
15,p1,2
16,p3,1
17,p2,2
18,p2,1
19,p3,2
20,p1,2
21,p4,1
22,p2,2
23,p3,1
24,p2,2
25,p2,1
26,p3,1
27,p3,2
28,p4,2
29,p3,2
30,p2,1
31,p2,2
32,p1,1
33,p3,2
34,p2,1
35,p3,1
36,p2,2
37,p1,2
38,p1,1
39,p3,2
40,p3,1
41,p1,2
42,p2,1
43,p3,1
44,p2,2
45,p4,1
46,p3,2
47,p1,1
48,p2,2
49,p4,1
50,p3,1
51,p3,2
52,p4,1
53,p4,2
54,p3,1
55,p1,2
56,p2,1
57,p3,1
58,p4,2
59,p2,1
60,p3,2
61,p4,2
62,p3,1
63,p3,2
64,p2,1
65,p1,1
66,p2,2
67,p4,1
68,p3,1
69,p3,2
70,p2,1
71,p2,2
72,p3,1
73,p3,2
74,p2,1
75,p2,2
76,p1,2
77,p3,1
78,p4,2
79,p3,2
80,p2,1
81,p3,1
82,p2,2
83,p2,1
84,p3,2
85,p1,1
86,p4,1
87,p2,2
88,p1,1
89,p3,2
90,p2,1
91,p2,2
92,p2,1
93,p3,2
94,p2,2
95,p1,2
96,p4,2
97,p1,2
98,p2,2
99,p2,2
