,0,1
0,p2,1
1,p3,1
2,p3,1
3,p3,2
4,p4,1
5,p2,2
6,p3,1
7,p3,2
8,p2,1
9,p3,1
10,p4,2
11,p3,2
12,p2,1
13,p1,1
14,p2,2
15,p3,2
16,p4,1
17,p2,2
18,p1,1
19,p1,2
20,p3,1
21,p1,2
22,p4,1
23,p4,2
24,p1,1
25,p3,2
26,p4,1
27,p4,2
28,p4,1
29,p4,2
30,p3,1
31,p1,2
32,p4,1
33,p4,2
34,p1,1
35,p3,2
36,p4,1
37,p1,1
38,p4,2
39,p1,2
40,p1,1
41,p1,2
42,p2,1
43,p4,2
44,p1,1
45,p1,2
46,p4,1
47,p1,1
48,p2,2
49,p2,1
50,p1,2
51,p1,1
52,p4,2
53,p1,2
54,p2,1
55,p1,1
56,p2,2
57,p3,1
58,p1,2
59,p2,1
60,p1,2
61,p3,1
62,p2,2
63,p3,2
64,p2,1
65,p3,1
66,p2,2
67,p3,2
68,p2,1
69,p2,2
70,p1,1
71,p2,1
72,p3,2
73,p2,1
74,p2,2
75,p3,1
76,p2,2
77,p1,2
78,p3,1
79,p2,1
80,p3,2
81,p2,2
82,p3,1
83,p3,2
84,p1,1
85,p3,2
86,p4,1
87,p2,2
88,p1,1
89,p1,2
90,p4,1
91,p4,2
92,p3,1
93,p1,2
94,p2,1
95,p4,2
96,p1,1
97,p3,2
98,p2,2
99,p1,2
