,0,1
0,p2,1
1,p1,1
2,p3,1
3,p1,2
4,p4,1
5,p2,2
6,p1,1
7,p3,2
8,p4,1
9,p4,2
10,p4,1
11,p4,2
12,p1,1
13,p1,2
14,p4,1
15,p4,2
16,p1,1
17,p1,2
18,p3,1
19,p2,1
20,p1,2
21,p1,1
22,p2,1
23,p4,2
24,p3,2
25,p2,2
26,p2,1
27,p2,2
28,p2,1
29,p2,2
30,p3,1
31,p1,2
32,p3,1
33,p4,1
34,p3,2
35,p2,2
36,p2,1
37,p3,1
38,p4,2
39,p3,2
40,p4,1
41,p2,2
42,p3,1
43,p2,1
44,p3,2
45,p4,2
46,p4,1
47,p3,1
48,p2,2
49,p4,1
50,p3,2
51,p4,2
52,p3,1
53,p2,1
54,p3,2
55,p4,1
56,p3,1
57,p4,2
58,p2,2
59,p4,1
60,p1,1
61,p3,2
62,p4,2
63,p4,1
64,p3,1
65,p3,2
66,p4,2
67,p4,1
68,p1,2
69,p3,1
70,p4,2
71,p4,1
72,p3,2
73,p4,2
74,p4,1
75,p3,1
76,p4,2
77,p2,1
78,p3,2
79,p3,1
80,p4,2
81,p4,1
82,p3,2
83,p3,1
84,p2,2
85,p2,1
86,p3,2
87,p1,1
88,p4,2
89,p2,2
90,p3,2
91,p1,1
92,p1,2
93,p1,1
94,p1,2
95,p1,1
96,p1,2
97,p1,1
98,p1,2
99,p1,2
