,0,1
0,p4,1
1,p3,1
2,p4,1
3,p4,2
4,p3,1
5,p4,1
6,p3,2
7,p4,2
8,p1,1
9,p3,2
10,p2,1
11,p4,2
12,p1,1
13,p1,2
14,p2,1
15,p2,2
16,p1,1
17,p1,1
18,p1,2
19,p2,1
20,p1,2
21,p1,1
22,p2,1
23,p2,2
24,p1,2
25,p3,1
26,p2,2
27,p4,1
28,p1,2
29,p4,1
30,p3,1
31,p2,2
32,p4,2
33,p2,1
34,p3,2
35,p2,1
36,p4,2
37,p1,1
38,p2,2
39,p3,2
40,p2,1
41,p2,2
42,p3,1
43,p1,2
44,p2,1
45,p2,2
46,p3,1
47,p3,2
48,p1,1
49,p3,2
50,p2,1
51,p2,2
52,p1,1
53,p1,2
54,p4,1
55,p2,2
56,p3,1
57,p1,2
58,p4,1
59,p4,2
60,p3,1
61,p3,2
62,p2,1
63,p4,2
64,p3,1
65,p3,2
66,p4,1
67,p2,2
68,p3,1
69,p3,2
70,p1,1
71,p4,2
72,p3,2
73,p3,1
74,p1,2
75,p3,1
76,p3,2
77,p1,1
78,p3,2
79,p3,1
80,p1,2
81,p3,1
82,p3,2
83,p1,1
84,p3,2
85,p1,1
86,p1,2
87,p3,1
88,p1,2
89,p1,1
90,p3,2
91,p1,1
92,p1,2
93,p3,1
94,p1,2
95,p3,1
96,p3,2
97,p1,1
98,p3,2
99,p1,2
