,0,1
0,p1,1
1,p2,1
2,p1,1
3,p1,2
4,p2,1
5,p2,2
6,p1,1
7,p1,2
8,p2,1
9,p2,2
10,p4,1
11,p2,2
12,p1,1
13,p1,2
14,p4,1
15,p4,2
16,p2,1
17,p4,2
18,p3,1
19,p1,2
20,p2,1
21,p2,2
22,p2,1
23,p2,2
24,p3,1
25,p3,2
26,p4,1
27,p2,2
28,p1,1
29,p3,2
30,p2,1
31,p4,2
32,p1,1
33,p1,2
34,p1,1
35,p1,2
36,p4,1
37,p2,2
38,p3,1
39,p1,2
40,p4,1
41,p4,2
42,p3,1
43,p3,2
44,p4,1
45,p4,2
46,p3,1
47,p3,2
48,p2,1
49,p4,2
50,p3,1
51,p3,2
52,p2,1
53,p2,2
54,p3,1
55,p2,1
56,p3,2
57,p2,2
58,p1,1
59,p2,1
60,p3,2
61,p2,2
62,p1,1
63,p4,1
64,p1,2
65,p2,2
66,p3,1
67,p1,2
68,p4,1
69,p4,2
70,p1,1
71,p3,2
72,p2,1
73,p1,1
74,p4,2
75,p3,1
76,p4,1
77,p1,2
78,p3,1
79,p1,2
80,p2,1
81,p2,2
82,p3,2
83,p4,2
84,p2,1
85,p2,2
86,p1,1
87,p3,2
88,p4,1
89,p2,2
90,p4,1
91,p4,2
92,p3,1
93,p1,2
94,p4,1
95,p4,2
96,p3,1
97,p3,2
98,p4,2
99,p3,2
