,0,1
0,p1,1
1,p4,1
2,p4,1
3,p4,2
4,p4,1
5,p4,2
6,p3,1
7,p1,2
8,p4,1
9,p4,2
10,p2,1
11,p4,2
12,p3,1
13,p3,2
14,p4,1
15,p3,1
16,p2,2
17,p4,1
18,p3,2
19,p3,1
20,p4,2
21,p3,2
22,p4,1
23,p3,1
24,p4,2
25,p3,2
26,p2,1
27,p4,2
28,p3,1
29,p3,2
30,p2,1
31,p2,2
32,p1,1
33,p3,2
34,p2,1
35,p1,1
36,p2,1
37,p2,2
38,p1,2
39,p4,1
40,p1,1
41,p2,2
42,p2,1
43,p1,1
44,p2,2
45,p1,2
46,p4,1
47,p3,1
48,p4,2
49,p1,2
50,p4,1
51,p2,2
52,p1,2
53,p2,1
54,p4,2
55,p1,1
56,p4,2
57,p4,1
58,p3,2
59,p2,1
60,p2,2
61,p1,1
62,p4,2
63,p1,2
64,p2,1
65,p1,1
66,p2,2
67,p2,1
68,p1,2
69,p2,2
70,p2,1
71,p2,2
72,p1,1
73,p1,2
74,p3,1
75,p1,2
76,p4,1
77,p2,2
78,p1,1
79,p3,2
80,p2,1
81,p4,2
82,p2,1
83,p2,2
84,p3,1
85,p1,2
86,p2,2
87,p3,1
88,p3,2
89,p3,1
90,p3,2
91,p3,1
92,p3,2
93,p3,1
94,p3,2
95,p3,1
96,p3,2
97,p3,1
98,p3,2
99,p3,2
