,0,1
0,p1,1
1,p4,1
2,p3,1
3,p1,2
4,p3,1
5,p3,2
6,p2,1
7,p4,2
8,p1,1
9,p3,2
10,p2,1
11,p2,2
12,p3,1
13,p4,1
14,p3,1
15,p1,2
16,p2,2
17,p1,1
18,p3,2
19,p4,1
20,p3,2
21,p3,1
22,p4,2
23,p1,2
24,p2,1
25,p4,2
26,p4,1
27,p2,2
28,p2,1
29,p4,2
30,p3,1
31,p1,1
32,p3,2
33,p2,1
34,p1,1
35,p3,2
36,p2,2
37,p4,1
38,p1,1
39,p1,2
40,p2,2
41,p2,1
42,p1,2
43,p1,1
44,p4,2
45,p2,1
46,p1,2
47,p1,1
48,p2,1
49,p2,2
50,p1,1
51,p1,2
52,p2,2
53,p1,2
54,p2,1
55,p3,1
56,p2,2
57,p1,2
58,p3,1
59,p3,2
60,p4,1
61,p2,2
62,p3,1
63,p3,2
64,p2,1
65,p4,2
66,p2,1
67,p2,2
68,p1,1
69,p3,2
70,p3,1
71,p2,1
72,p1,2
73,p2,2
74,p3,1
75,p3,2
76,p4,1
77,p2,2
78,p3,1
79,p3,2
80,p3,1
81,p3,2
82,p4,1
83,p4,2
84,p3,2
85,p4,1
86,p4,2
87,p2,1
88,p4,2
89,p4,1
90,p2,2
91,p4,1
92,p4,2
93,p4,1
94,p4,2
95,p4,1
96,p4,2
97,p4,1
98,p4,2
99,p4,2
