,0,1
0,p4,1
1,p3,1
2,p2,1
3,p4,2
4,p3,1
5,p3,2
6,p1,1
7,p3,2
8,p2,1
9,p2,2
10,p4,1
11,p2,2
12,p1,1
13,p4,1
14,p1,2
15,p3,1
16,p4,2
17,p4,1
18,p1,1
19,p1,2
20,p4,2
21,p2,1
22,p3,2
23,p4,2
24,p1,1
25,p1,2
26,p2,1
27,p2,2
28,p1,1
29,p1,2
30,p4,1
31,p2,2
32,p1,1
33,p4,1
34,p1,2
35,p1,1
36,p4,2
37,p2,1
38,p1,2
39,p1,1
40,p4,2
41,p1,2
42,p1,1
43,p1,2
44,p4,1
45,p2,2
46,p1,1
47,p2,1
48,p1,2
49,p4,2
50,p2,1
51,p3,1
52,p2,2
53,p1,2
54,p1,1
55,p3,2
56,p3,1
57,p1,2
58,p2,1
59,p2,2
60,p4,1
61,p3,1
62,p2,2
63,p4,1
64,p3,1
65,p3,2
66,p4,2
67,p3,2
68,p4,1
69,p1,1
70,p4,2
71,p3,2
72,p2,1
73,p3,1
74,p4,2
75,p2,1
76,p1,2
77,p3,1
78,p2,2
79,p2,1
80,p1,1
81,p3,2
82,p2,1
83,p2,2
84,p3,1
85,p3,2
86,p2,2
87,p4,1
88,p1,2
89,p3,1
90,p2,2
91,p3,2
92,p1,1
93,p4,2
94,p3,2
95,p1,1
96,p1,2
97,p1,1
98,p1,2
99,p1,2
