,0,1
0,p2,1
1,p3,1
2,p1,1
3,p3,2
4,p2,1
5,p3,1
6,p2,2
7,p1,2
8,p1,1
9,p3,2
10,p4,1
11,p3,1
12,p2,2
13,p4,1
14,p1,2
15,p1,1
16,p3,1
17,p2,1
18,p4,2
19,p3,1
20,p3,2
21,p2,1
22,p3,1
23,p1,2
24,p2,1
25,p4,2
26,p3,1
27,p3,2
28,p2,1
29,p1,1
30,p2,2
31,p3,2
32,p4,1
33,p1,1
34,p2,2
35,p4,1
36,p3,1
37,p3,2
38,p2,2
39,p1,1
40,p3,2
41,p2,1
42,p2,2
43,p1,2
44,p3,1
45,p4,2
46,p2,1
47,p1,2
48,p2,1
49,p3,2
50,p1,1
51,p2,1
52,p4,2
53,p1,2
54,p1,1
55,p4,1
56,p2,2
57,p2,1
58,p2,2
59,p1,1
60,p3,2
61,p3,1
62,p2,2
63,p2,1
64,p1,2
65,p1,1
66,p2,2
67,p4,1
68,p1,1
69,p4,2
70,p2,1
71,p1,1
72,p1,2
73,p1,2
74,p2,1
75,p2,2
76,p3,2
77,p2,1
78,p2,2
79,p1,2
80,p4,2
81,p4,1
82,p1,2
83,p1,2
84,p2,1
85,p2,2
86,p2,2
87,p2,2
88,p2,1
89,p4,2
90,p2,2
91,p2,1
92,p2,2
93,p2,1
94,p2,2
95,p2,1
96,p2,2
97,p2,1
98,p2,2
99,p2,2
