,0,1
0,p1,1
1,p4,1
2,p4,1
3,p4,2
4,p1,1
5,p1,2
6,p2,1
7,p4,2
8,p3,1
9,p1,2
10,p4,1
11,p2,2
12,p2,1
13,p4,2
14,p1,1
15,p3,2
16,p2,1
17,p2,2
18,p3,1
19,p1,2
20,p4,1
21,p1,1
22,p2,2
23,p4,1
24,p3,2
25,p3,1
26,p4,2
27,p1,1
28,p1,2
29,p3,2
30,p1,1
31,p1,2
32,p4,1
33,p4,2
34,p4,1
35,p3,1
36,p4,2
37,p2,1
38,p1,2
39,p4,2
40,p3,1
41,p3,2
42,p2,1
43,p2,2
44,p3,1
45,p3,2
46,p4,1
47,p3,1
48,p2,2
49,p3,2
50,p2,1
51,p1,1
52,p4,2
53,p1,1
54,p3,2
55,p4,1
56,p1,2
57,p4,1
58,p2,2
59,p1,1
60,p4,2
61,p2,1
62,p1,1
63,p1,2
64,p2,1
65,p4,2
66,p1,2
67,p2,1
68,p2,2
69,p1,1
70,p2,2
71,p3,1
72,p2,1
73,p1,2
74,p1,2
75,p3,1
76,p2,2
77,p4,1
78,p3,2
79,p4,1
80,p3,2
81,p2,2
82,p4,2
83,p2,1
84,p4,2
85,p4,1
86,p2,2
87,p2,1
88,p4,2
89,p4,1
90,p2,2
91,p2,1
92,p4,2
93,p4,1
94,p2,2
95,p4,1
96,p4,2
97,p4,1
98,p4,2
99,p4,2
