,0,1
0,p1,1
1,p2,1
2,p1,1
3,p1,2
4,p4,1
5,p2,2
6,p1,1
7,p1,2
8,p2,1
9,p4,2
10,p1,1
11,p4,1
12,p1,2
13,p2,2
14,p2,1
15,p4,2
16,p3,1
17,p1,2
18,p2,1
19,p2,2
20,p1,1
21,p3,2
22,p2,1
23,p2,2
24,p1,1
25,p1,2
26,p2,1
27,p2,2
28,p1,1
29,p1,2
30,p2,1
31,p2,2
32,p1,1
33,p1,2
34,p4,1
35,p2,2
36,p3,1
37,p1,2
38,p4,1
39,p4,2
40,p1,1
41,p3,2
42,p1,1
43,p1,2
44,p4,1
45,p2,1
46,p4,2
47,p1,1
48,p4,2
49,p4,1
50,p1,2
51,p2,2
52,p4,1
53,p1,1
54,p4,2
55,p1,2
56,p3,1
57,p1,2
58,p2,1
59,p4,2
60,p1,1
61,p4,1
62,p3,2
63,p4,1
64,p2,2
65,p3,1
66,p4,2
67,p2,1
68,p1,2
69,p4,2
70,p2,1
71,p3,1
72,p2,2
73,p3,2
74,p3,1
75,p4,1
76,p4,1
77,p3,2
78,p3,1
79,p2,2
80,p4,2
81,p3,2
82,p2,1
83,p4,2
84,p3,1
85,p3,2
86,p3,1
87,p3,2
88,p2,1
89,p2,2
90,p4,1
91,p2,2
92,p3,1
93,p3,2
94,p4,2
95,p1,1
96,p3,2
97,p1,1
98,p1,2
99,p1,2
